document_id,category_id,confidence_level
211988,1408,0.060956658
211986,1606,0.49355746
211986,1807,0.037553285
211985,1306,0.92
211985,1302,0.07
211984,1603,0.944
211984,1608,0.054
211983,1807,0.92
211983,1608,0.07
211982,1807,0.92
211982,1608,0.07
211981,1606,0.480275972
211981,1608,0.036542737
211980,1807,0.92
211980,1608,0.07
211979,1807,0.92
211979,1608,0.07
211978,1807,0.92
211978,1608,0.07
211977,1602,0.92
211977,1608,0.07
211976,1210,0.92
211976,1100,0.07
211975,1602,0.708777936
211975,1205,0.053928756
211974,1807,0.92
211974,1608,0.07
211973,1608,0.92
211973,1613,0.07
211972,1809,0.607959368
211972,1408,0.046257778
376812,1807,0.92
376812,1608,0.07
211971,1807,0.92
211971,1608,0.07
211970,1210,0.92
211970,1205,0.07
211969,1608,0.868155792
211969,1609,0.066055332
211968,1302,0.85728912
211968,1408,0.06522852
211967,1807,0.92
211967,1608,0.07
211966,1807,0.92
211966,1608,0.07
211965,1703,0.92
211965,1807,0.07
211964,1807,0.92
211964,1608,0.07
211963,1608,0.92
211963,1807,0.07
211962,1807,0.92
211962,1608,0.07
211961,1605,0.556342676
211961,1608,0.042330421
211960,1807,0.92
211960,1608,0.07
204628,1603,0.92
204628,1807,0.07
211959,1807,0.92
211959,1608,0.07
204630,1608,0.92
204630,1807,0.07
211958,1608,0.92
211958,1602,0.07
211957,1807,0.92
211957,1608,0.07
211956,1807,0.92
211956,1608,0.07
211955,1807,0.92
211955,1608,0.07
211954,1807,0.92
211954,1608,0.07
211953,1605,0.587735284
211953,1602,0.044718989
211952,1608,0.531590812
211952,1408,0.040447127
211951,1603,0.92
211951,1807,0.07
211950,1807,0.92
211950,1608,0.07
211949,1807,0.92
211949,1608,0.07
211948,1403,0.500801908
211948,1408,0.038104493
211947,1908,0.580792688
211947,1608,0.044190748
211946,1807,0.585320468
211946,1608,0.044535253
211945,1807,0.92
211945,1608,0.07
211944,1608,0.92
211944,1807,0.07
211943,1608,0.92
211943,1807,0.07
211942,1807,0.92
211942,1608,0.07
211941,1608,0.92
211941,1807,0.07
211940,1809,0.92
211940,2100,0.07
211939,1807,0.569624164
211939,1403,0.043340969
211938,1210,0.92
211938,1608,0.07
204655,1807,0.92
204655,1608,0.07
211937,1608,0.92
211937,1807,0.07
211936,1608,0.92
211936,1602,0.07
211935,1807,0.92
211935,1608,0.07
211934,2100,0.92
211934,1805,0.07
211933,1807,0.92
211933,1608,0.07
364991,1608,0.92
364991,1807,0.07
211932,1608,0.92
211932,1807,0.07
211931,1608,0.587735284
211931,1408,0.044718989
211930,1807,0.92
211930,1608,0.07
211929,1807,0.92
211929,1608,0.07
211928,1808,0.92
211928,1809,0.07
211926,1807,0.92
211926,1608,0.07
211925,1807,0.92
211925,1608,0.07
211924,1603,0.92
211924,1902,0.07
211923,1510,0.92
211923,1100,0.07
211922,1603,0.573246388
211922,1505,0.043616573
211921,1608,0.92
211921,1807,0.07
211920,1602,0.681611256
211920,1608,0.051861726
211919,1807,0.92
211919,1608,0.07
211918,1603,0.68385923277628
211918,1608,0.0390703743893842
211917,1608,0.92
211917,1603,0.07
211916,1605,0.92
211916,1608,0.07
211915,1608,0.92
211915,1807,0.07
211914,1608,0.843102076
211914,1515,0.064149071
211913,1807,0.92
211913,1608,0.07
211912,1608,0.84974282
211912,1515,0.064654345
211911,1608,0.92
211911,1807,0.07
211910,1807,0.92
211910,1608,0.07
211909,1807,0.92
211909,1608,0.07
211908,1606,0.92
211908,1807,0.07
211907,1807,0.92
211907,1608,0.07
211906,1703,0.481785232
211906,1408,0.036657572
211905,1807,0.92
211905,1608,0.07
211904,1608,0.92
211904,1603,0.07
211903,1807,0.92
211903,1609,0.07
211902,1602,0.92
211902,1807,0.07
211901,1807,0.92
211901,1608,0.07
211900,1608,0.92
211900,1603,0.07
211899,1807,0.92
211899,1608,0.07
211898,1807,0.92
211898,1608,0.07
204701,1603,0.92
204701,1807,0.07
211897,1807,0.92
211897,1608,0.07
211896,1608,0.92
211896,1807,0.07
211895,1807,0.92
211895,1608,0.07
211894,1608,0.92
211894,1807,0.07
211893,1807,0.92
211893,1608,0.07
211892,1605,0.92
211892,1608,0.07
211891,1602,0.530987108
211891,1807,0.040401193
211890,1603,0.92
211890,1608,0.07
211889,1608,0.92
211889,2100,0.07
211888,1807,0.92
211888,1608,0.07
211887,1608,0.92
211887,1603,0.07
211886,1807,0.92
211886,1608,0.07
211885,1807,0.92
211885,1608,0.07
211884,1807,0.92
211884,1608,0.07
211883,1807,0.92
211883,1608,0.07
211882,1603,0.561172308
211882,1808,0.042697893
211881,1807,0.92
211881,2100,0.07
211880,1603,0.616713076
211880,1608,0.046923821
211879,1807,0.739264988
211879,1408,0.056248423
211878,1608,0.92
211878,1605,0.07
211877,1807,0.422018536
211877,1608,0.032110106
211876,2100,0.672253844
211876,1809,0.051149749
211875,1808,0.616713076
211875,1407,0.046923821
211874,1306,0.92
211874,1513,0.07
211873,1807,0.92
211873,1608,0.07
211872,1608,0.92
211872,1807,0.07
211871,1807,0.364364804
211871,1510,0.027723409
211870,1608,0.92
211870,1807,0.07
211869,1807,0.92
211869,1608,0.07
211868,1807,0.92
211868,1608,0.07
277571,1606,0.92
277571,1807,0.07
211867,1807,0.92
211867,1608,0.07
211866,1606,0.92
211866,1613,0.07
211865,1807,0.92
211865,1608,0.07
211864,1807,0.92
211864,1608,0.07
211863,1807,0.92
211863,1608,0.07
211862,1807,0.92
211862,1608,0.07
211861,1807,0.92
211861,1608,0.07
211860,1807,0.92
211860,1608,0.07
211859,1703,0.92
211859,1303,0.07
211858,1807,0.92
211858,1608,0.07
376794,1807,0.92
376794,1608,0.07
211857,1807,0.92
211857,1608,0.07
211856,1608,0.92
211856,1602,0.07
211855,1305,0.826802068
211855,1608,0.062908853
211854,1608,0.92
211854,1807,0.07
211853,1608,0.92
211853,1408,0.07
211852,1807,0.92
211852,1608,0.07
211851,1807,0.92
211851,1608,0.07
211850,1807,0.92
211850,1608,0.07
211849,2003,0.514385248
211849,1807,0.039138008
211848,1807,0.92
211848,1305,0.07
211847,1807,0.92
211847,1608,0.07
211846,1807,0.92
211846,1608,0.07
211845,1807,0.92
211845,1608,0.07
211844,1807,0.92
211844,1608,0.07
211843,1603,0.92
211843,1608,0.07
211840,1807,0.92
211840,1608,0.07
211839,1608,0.92
211839,1603,0.07
211838,1807,0.92
211838,1608,0.07
211837,1807,0.92
211837,1608,0.07
211836,1608,0.92
211836,1603,0.07
211835,1608,0.92
211835,1807,0.07
211834,1606,0.619127892
211834,1513,0.047107557
211833,1807,0.92
211833,1608,0.07
211832,1807,0.92
211832,1608,0.07
211831,1807,0.92
211831,1608,0.07
211830,1807,0.92
211830,1608,0.07
211829,1606,0.696100152
211829,2004,0.052964142
211827,1608,0.92
211827,1603,0.07
211826,1807,0.92
211826,1608,0.07
211825,1608,0.92
211825,1807,0.07
211824,1603,0.92
211824,1613,0.07
211823,1807,0.92
211823,1805,0.07
211822,1807,0.92
211822,1608,0.07
211821,1608,0.92
211821,1807,0.07
211820,1609,0.694892744
211820,1610,0.052872274
211819,1608,0.5901501
211819,1408,0.044902725
211818,1608,0.92
211818,1610,0.07
211817,1603,0.943935309973046
211817,1608,0.0539290897781464
211816,1805,0.508348208
211816,1602,0.038678668
211814,1608,0.92
211814,1807,0.07
211813,1807,0.418698164
211813,1608,0.031857469
211812,1608,0.92
211812,1513,0.07
211811,1807,0.92
211811,1608,0.07
211810,1608,0.92
211810,1807,0.07
211809,1602,0.92
211809,1608,0.07
211808,1609,0.736246468
211808,1608,0.056018753
211807,1602,0.550607488
211807,1807,0.041894048
211806,1608,0.92
211806,1100,0.07
211805,1807,0.92
211805,1608,0.07
211804,1807,0.92
211804,1608,0.07
211803,1807,0.92
211803,1608,0.07
211802,1807,0.568718608
211802,1608,0.043272068
211801,1807,0.92
211801,1608,0.07
375756,1807,0.92
375756,1513,0.07
211798,1807,0.617014928
211798,1305,0.046946788
211797,1504,0.92
211797,1305,0.07
211795,1808,0.92
211795,1609,0.07
211794,1807,0.596488992
211794,1302,0.045385032
211793,1807,0.92
211793,1608,0.07
211792,1809,0.92
211792,1513,0.07
211791,1807,0.92
211791,1608,0.07
211790,1603,0.92
211790,1807,0.07
211789,1807,0.92
211789,1608,0.07
211788,1608,0.92
211788,1807,0.07
211787,1609,0.700024228
211787,1610,0.053262713
211785,1807,0.92
211785,1608,0.07
211784,1606,0.92
211784,1505,0.07
211783,1608,0.92
211783,1807,0.07
211782,1602,0.92
211782,1807,0.07
211781,1603,0.92
211781,1807,0.07
211780,1602,0.682818664
211780,2002,0.051953594
211779,1608,0.92
211779,1602,0.07
211778,1602,0.5222334
211778,1100,0.03973515
211777,1807,0.92
211777,1608,0.07
211776,1302,0.92
211776,2003,0.07
211775,1807,0.92
211775,1608,0.07
211774,1807,0.92
211774,1606,0.07
211773,1807,0.92
211773,1608,0.07
211772,1807,0.92
211772,1608,0.07
211771,1505,0.606450108
211771,1302,0.046142943
211770,1608,0.92
211770,1603,0.07
211769,1608,0.92
211769,1606,0.07
211768,1608,0.92
211768,1603,0.07
211767,1807,0.824689104
211767,1406,0.062748084
211766,1608,0.92
211766,1807,0.07
211765,1807,0.713607568
211765,1608,0.054296228
211764,1602,0.607657516
211764,1608,0.046234811
211763,1306,0.92
211763,1603,0.07
211762,1807,0.92
211762,1608,0.07
211761,1608,0.92
211761,1603,0.07
211760,1603,0.92
211760,1608,0.07
211759,1807,0.92
211759,1608,0.07
211758,1807,0.92
211758,1608,0.07
211757,1608,0.811105764
211757,1515,0.061714569
211756,1807,0.92
211756,1608,0.07
211755,1505,0.706061268
211755,1608,0.053722053
211754,1807,0.92
211754,1608,0.07
211753,1807,0.92
211753,1608,0.07
211752,1608,0.92
211752,1405,0.07
211751,1807,0.504424132
211751,1302,0.038380097
211750,2100,0.92
211750,1610,0.07
211749,1305,0.92
211749,1608,0.07
211748,1807,0.92
211748,1608,0.07
211747,1807,0.92
211747,1608,0.07
211746,1602,0.92
211746,1405,0.07
211745,1807,0.92
211745,1603,0.07
211744,1807,0.92
211744,1608,0.07
211743,1608,0.92
211743,1603,0.07
211742,1807,0.92
211742,1608,0.07
211741,1605,0.770657596
211741,1609,0.058636991
211740,1807,0.92
211740,1608,0.07
211739,1807,0.92
211739,1608,0.07
211738,1807,0.92
211738,1603,0.07
211737,1807,0.92
211737,1608,0.07
211736,1306,0.92
211736,1307,0.07
211735,1608,0.92
211735,1807,0.07
211734,1606,0.751942772
211734,1806,0.057213037
211733,1608,0.780920564
211733,1703,0.059417869
211732,1807,0.92
211732,1608,0.07
211731,1608,0.92
211731,1807,0.07
211730,1603,0.92
211730,1807,0.07
211729,1606,0.90558544
211729,1513,0.06890324
211728,1608,0.92
211728,1603,0.07
211727,1609,0.536722296
211727,1515,0.040837566
211726,1807,0.92
211726,1608,0.07
211724,1302,0.648709388
211724,1602,0.049358323
211723,1602,0.92
211723,1608,0.07
211722,1807,0.92
211722,1608,0.07
211721,1605,0.670744584
211721,1408,0.051034914
211720,1602,0.92
211720,1405,0.07
211719,1807,0.92
211719,1608,0.07
211718,1807,0.92
211718,1608,0.07
211717,1807,0.92
211717,1608,0.07
211716,1807,0.92
211716,1608,0.07
211715,1402,0.776996488
211715,1408,0.059119298
324221,1608,0.92
324221,2100,0.07
211714,1407,0.92
211714,1603,0.07
211713,1306,0.853666896
211713,1408,0.064952916
211712,1603,0.51921488
211712,1403,0.03950548
211711,1608,0.92
211711,1807,0.07
211710,1608,0.92
211710,1807,0.07
211709,1608,0.92
211709,1807,0.07
211708,2003,0.815331692
211708,1602,0.062036107
211707,1605,0.690364964
211707,1608,0.052527769
211706,1306,0.80295576
211706,1515,0.06109446
211705,1608,0.851855784
211705,1408,0.064815114
211704,1807,0.92
211704,1608,0.07
211703,1807,0.92
211703,1608,0.07
211702,1608,0.92
211702,1602,0.07
211701,1608,0.87992802
211701,1408,0.066951045
211700,1706,0.710589048
211700,1303,0.054066558
211699,1807,0.92
211699,1608,0.07
211698,1608,0.92
211698,1807,0.07
211697,1608,0.92
211697,1807,0.07
324194,1608,0.944
324194,1603,0.053
211696,1807,0.92
211696,1608,0.07
211695,1807,0.92
211695,1608,0.07
211694,1606,0.703646452
211694,1613,0.053538317
211693,1807,0.92
211693,1608,0.07
211692,1807,0.92
211692,1608,0.07
211691,1807,0.92
211691,1608,0.07
211690,1807,0.92
211690,1608,0.07
211689,1302,0.812313172
211689,1303,0.061806437
211688,1807,0.92
211688,1608,0.07
211687,1603,0.92
211687,1608,0.07
211686,1608,0.92
211686,1505,0.07
211685,1807,0.92
211685,2100,0.07
211684,1608,0.92
211684,1603,0.07
211683,1608,0.92
211683,1807,0.07
204950,1402,0.92
204950,1805,0.07
211682,1807,0.546683412
211682,1608,0.041595477
211681,1807,0.92
211681,1608,0.07
211680,1608,0.92
211680,1807,0.07
211679,1602,0.669235324
211679,1608,0.050920079
211678,1100,0.92
211678,2002,0.07
211677,1807,0.92
211677,1302,0.07
211676,2004,0.92
211676,1100,0.07
211675,1608,0.550607488
211675,1408,0.041894048
211674,1608,0.92
211674,1613,0.07
211673,1807,0.92
211673,1608,0.07
211672,1703,0.57656676
211672,1608,0.04386921
211671,1608,0.92
211671,1603,0.07
211670,1603,0.92
211670,1100,0.07
211669,1608,0.92
211669,1807,0.07
211668,1608,0.92
211668,1408,0.07
211667,1602,0.92
211667,1608,0.07
211666,1807,0.92
211666,1608,0.07
211665,1807,0.92
211665,1608,0.07
211664,1608,0.92
211664,1807,0.07
211662,2003,0.92
211662,1306,0.07
211661,1703,0.8316317
211661,1608,0.063276325
211660,1807,0.92
211660,1606,0.07
211659,1807,0.92
211659,1608,0.07
211658,1807,0.92
211658,1608,0.07
211657,1807,0.92
211657,1608,0.07
211656,1407,0.667424212
211656,1807,0.050782277
211655,1608,0.92
211655,1807,0.07
211654,1605,0.623655672
211654,1205,0.047452062
211653,1305,0.855478008
211653,1403,0.065090718
211652,1609,0.711494604
211652,1807,0.054135459
211651,1809,0.92
211651,1513,0.07
211650,1608,0.92
211650,1807,0.07
211649,1807,0.92
211649,1608,0.07
211648,1608,0.92
211648,1603,0.07
211647,1608,0.88294654
211647,1305,0.067180715
211646,1807,0.92
211646,1608,0.07
211645,1307,0.6278816
211645,1608,0.0477736
211644,1408,0.421414832
211644,1802,0.032064172
211643,1608,0.92
211643,1603,0.07
211641,1608,0.92
211641,1807,0.07
211640,1515,0.742887212
211640,1408,0.056524027
211639,1603,0.92
211639,1405,0.07
211638,1807,0.92
211638,2100,0.07
211637,1608,0.92
211637,1602,0.07
211636,1603,0.432583356
211636,1408,0.032913951
211635,1807,0.92
211635,1608,0.07
211634,1807,0.92
211634,1608,0.07
211633,1807,0.92
211633,1608,0.07
211632,1807,0.92
211632,1608,0.07
211631,1608,0.92
211631,1505,0.07
211630,1608,0.92
211630,1408,0.07
211629,1608,0.92
211629,1205,0.07
211628,1608,0.92
211628,1807,0.07
211627,1608,0.92
211627,1403,0.07
211626,1608,0.92
211626,1807,0.07
211625,1807,0.92
211625,1608,0.07
211624,1807,0.92
211624,1608,0.07
211623,1807,0.92
211623,1608,0.07
211622,1602,0.617014928
211622,1807,0.046946788
211621,1608,0.569624164
211621,1408,0.043340969
211620,1100,0.441638916
211620,1807,0.033602961
211619,1603,0.92
211619,1405,0.07
211618,1807,0.92
211618,1608,0.07
211617,1807,0.803861316
211617,1608,0.061163361
211616,1608,0.92
211616,1807,0.07
211615,1807,0.92
211615,1608,0.07
211614,1807,0.92
211614,1608,0.07
211613,1807,0.92
211613,1608,0.07
211612,1807,0.92
211612,1608,0.07
211611,1403,0.72145572
211611,2005,0.05489337
211610,1606,0.729907576
211610,1513,0.055536446
211609,1608,0.577170464
211609,1408,0.043915144
211608,1807,0.92
211608,1608,0.07
211607,1603,0.92
211607,1408,0.07
211606,1505,0.813218728
211606,1608,0.061875338
211605,1209,0.816237248
211605,1807,0.062105008
324097,1807,0.92
324097,1608,0.07
211604,1608,0.92
211604,1807,0.07
211603,1606,0.840989112
211603,1513,0.063988302
211602,1807,0.567209348
211602,1902,0.043157233
211601,1807,0.92
211601,1608,0.07
211600,1807,0.92
211600,2003,0.07
211599,1605,0.639351976
211599,1608,0.048646346
211598,1602,0.92
211598,1608,0.07
211597,1807,0.92
211597,1608,0.07
211596,1807,0.914641
211596,1403,0.06959225
211595,1608,0.92
211595,1603,0.07
211594,1602,0.776694636
211594,1909,0.059096331
211593,1807,0.92
211593,1608,0.07
211592,1100,0.580188984
211592,1608,0.044144814
324080,1608,0.601620476
324080,1602,0.045775471
211591,1608,0.92
211591,1807,0.07
211590,1608,0.92
211590,1807,0.07
211589,1806,0.830726144
211589,1608,0.063207424
211588,1807,0.92
211588,1608,0.07
211587,2100,0.716324236
211587,1808,0.054502931
211586,1807,0.92
211586,1608,0.07
211585,1100,0.613392704
211585,1807,0.046671184
211584,1608,0.92
211584,1807,0.07
211583,1608,0.92
211583,1602,0.07
211582,1608,0.876003944
211582,1408,0.066652474
211581,1609,0.92
211581,1608,0.07
211580,1302,0.92
211580,1603,0.07
211579,1807,0.92
211579,1608,0.07
211578,1706,0.607053812
211578,1605,0.046188877
211577,1608,0.92
211577,1807,0.07
211576,1608,0.92
211576,1908,0.07
211575,1603,0.450090772
211575,1608,0.034246037
211574,1603,0.530685256
211574,1305,0.040378226
211573,1608,0.92
211573,1807,0.07
211572,1609,0.4392241
211572,1402,0.033419225
211571,1608,0.92
211571,1603,0.07
211570,1807,0.92
211570,1608,0.07
211569,1405,0.92
211569,1608,0.07
211568,1608,0.598903808
211568,1505,0.045568768
211567,1605,0.92
211567,1608,0.07
211566,1602,0.59316862
211566,1807,0.045132395
211565,1608,0.92
211565,1807,0.07
211564,1805,0.92
211564,1608,0.07
211563,1609,0.814124284
211563,1515,0.061944239
211562,1807,0.92
211562,1608,0.07
211561,1606,0.92
211561,1807,0.07
211560,1807,0.92
211560,1609,0.07
211559,1608,0.92
211559,1603,0.07
211558,2003,0.92
211558,1306,0.07
211557,1807,0.92
211557,1608,0.07
211556,1807,0.92
211556,1608,0.07
211555,1807,0.92
211555,1608,0.07
211554,1608,0.556342676
211554,1609,0.042330421
211553,1608,0.92
211553,1807,0.07
211552,1805,0.92
211552,1608,0.07
211551,1602,0.79842798
211551,1608,0.060749955
211550,1405,0.92
211550,1608,0.07
211549,1807,0.561776012
211549,1608,0.042743827
211548,1807,0.92
211548,1608,0.07
211547,1608,0.57958528
211547,1408,0.04409888
211546,1608,0.92
211546,1602,0.07
211545,1608,0.92
211545,1807,0.07
211544,1606,0.571435276
211544,1100,0.043478771
211543,1807,0.92
211543,1608,0.07
211542,1807,0.92
211542,1608,0.07
211541,1606,0.92
211541,1807,0.07
211540,1606,0.883550244
211540,1515,0.067226649
211539,1903,0.92
211539,1608,0.07
211538,1608,0.655953836
211538,1408,0.049909531
211537,2003,0.92
211537,1807,0.07
211536,1608,0.92
211536,1100,0.07
211535,1807,0.92
211535,1608,0.07
211534,1807,0.92
211534,1608,0.07
211533,1608,0.92
211533,1908,0.07
211532,1809,0.554229712
211532,1603,0.042169652
211531,1807,0.92
211531,1608,0.07
211530,1609,0.714814976
211530,1515,0.054388096
211529,1807,0.92
211529,1608,0.07
211528,1807,0.92
211528,1608,0.07
211527,1608,0.92
211527,2100,0.07
211526,1807,0.92
211526,1608,0.07
211525,1807,0.92
211525,1608,0.07
211524,1807,0.92
211524,1608,0.07
211523,1608,0.636635308
211523,1408,0.048439643
211522,1608,0.7335298
211522,1210,0.05581205
211521,1806,0.92
211521,1606,0.07
211520,1603,0.92
211520,1609,0.07
211519,1608,0.92
211519,1407,0.07
375760,1807,0.92
375760,1608,0.07
364896,1608,0.92
364896,1807,0.07
211517,1808,0.92
211517,1608,0.07
211516,1608,0.92
211516,1407,0.07
211515,1807,0.92
211515,1608,0.07
211514,1807,0.92
211514,1608,0.07
211513,1608,0.92
211513,1807,0.07
289931,1807,0.92
289931,1608,0.07
211512,1807,0.92
211512,1608,0.07
211511,1807,0.92
211511,1608,0.07
211510,1807,0.92
211510,1608,0.07
211509,2006,0.92
211509,2003,0.07
211508,1608,0.749829808
211508,1408,0.057052268
211507,1913,0.92
211507,1608,0.07
211506,1807,0.705759416
211506,1602,0.053699086
211505,1608,0.572340832
211505,1408,0.043547672
211504,1807,0.92
211504,1608,0.07
211503,1807,0.92
211503,1608,0.07
211502,1807,0.92
211502,1608,0.07
211500,1608,0.92
211500,2100,0.07
211499,1807,0.92
211499,1608,0.07
211498,2003,0.92
211498,1303,0.07
211497,1807,0.550305636
211497,1100,0.041871081
211496,1608,0.721757572
211496,1408,0.054916337
211495,1807,0.92
211495,1608,0.07
211494,1807,0.92
211494,1608,0.07
211493,1807,0.92
211493,1606,0.07
211492,1606,0.773676116
211492,1807,0.058866661
211491,1608,0.53883526
211491,1408,0.040998335
211490,1807,0.92
211490,1608,0.07
211489,1807,0.92
211489,2003,0.07
211488,1404,0.92
211488,1807,0.07
211487,1608,0.92
211487,1513,0.07
211486,1402,0.92
211486,1408,0.07
211485,1602,0.604638996
211485,1807,0.046005141
211484,1807,0.92
211484,1608,0.07
211483,1603,0.486614864
211483,1807,0.037025044
211482,1608,0.92
211482,1602,0.07
211481,1302,0.92
211481,1807,0.07
211480,1603,0.943237460691259
211480,1608,0.0545727373242774
211479,1807,0.600413068
211479,1303,0.045683603
211478,1608,0.486313012
211478,1408,0.037002077
211477,1807,0.92
211477,1608,0.07
211476,2100,0.92
211476,1402,0.07
211474,1608,0.92
211474,1807,0.07
211473,1807,0.92
211473,1608,0.07
211472,1606,0.92
211472,1807,0.07
211471,1303,0.92
211471,1608,0.07
211470,1902,0.596488992
211470,1513,0.045385032
211469,1807,0.92
211469,1608,0.07
211468,1807,0.92
211468,1608,0.07
211467,1608,0.92
211467,1610,0.07
211466,1608,0.651727908
211466,1408,0.049587993
211465,1807,0.92
211465,1608,0.07
211464,1807,0.92
211464,1606,0.07
211463,1613,0.830424292
211463,1608,0.063184457
211462,1608,0.92
211462,1603,0.07
211461,1807,0.92
211461,1608,0.07
211460,1608,0.56600194
211460,1807,0.043065365
211459,1608,0.596488992
211459,1408,0.045385032
211458,1606,0.92
211458,1408,0.07
211457,1807,0.92
