display_id,uuid,document_id,timestamp,platform,geo_location
12221,fa7829ef33dd92,1760491,851645,1,US>MI>505
12222,b386dfe9c3fbdf,1717049,851781,1,US>CA>803
12223,ab8dfea18e186d,1690149,851873,1,US>UT>770
12224,1b75ef62bb93bc,961229,851949,2,CA>BC
12225,54a95e448a750c,1741591,851964,2,US>CA>855
12226,dc8c57389f8907,1620989,851978,2,NO>01
12227,78a9646989990d,1753584,852027,1,US>CA>807
12228,bed85e57108507,1638307,852062,2,US>MI>505
12229,f5336f7f1ccba9,1362422,852107,1,US
12230,b9f84c0caba4e0,1179111,852147,2,US>CA>828
12231,64bfc0badce4fd,1123515,852158,2,US>NV>839
12232,cc9d68a87fd052,1602458,852192,2,US>NY>501
12233,bd6e16ee37e43b,1179111,852475,2,US>OH>542
12234,11b43fea64c475,1789106,852570,2,MY>12
12235,58b27d615e1a47,1773554,852679,3,US>CA>807
12236,f32fce8780cf94,875369,852681,1,US>AL>522
12237,7f8b839037f033,1629885,852949,1,US>MI>513
12238,643f4262e88ca2,1790442,853108,2,US>MD>512
12239,1545611231e622,314837,853117,1,CA>BC
12240,982fd8f76a650a,1331017,853190,1,CA>BC
12241,2ae81db6608da4,1697627,853346,1,US>IL>648
12242,4161e109995201,23336,853364,2,US>NJ>501
12243,96e42be380f352,1756801,853372,2,US
12244,6b20c8dd5ca64b,1786767,853387,1,US>NJ>501
12245,2daee66d0dc0d3,1742299,853390,1,US>CA>813
12246,929f02ed87d8d7,1397484,853425,3,US>TX>623
12247,e9e72cda296857,1444176,853442,2,US>MO>609
12248,1b23c100e4670c,1718524,853509,1,US>PA>504
12249,f99e7b9f02f048,1765799,853579,2,US>PA>508
12250,17cb652328a149,1787381,853582,2,US>VA>511
12251,b9c30393c85c04,1771488,853653,2,US>NM>790
12252,a88d512cc2ecc8,443431,853873,1,US>VA>511
12253,c5bf4c0e8b6a4b,1790442,853882,1,US
12254,2ba8d663d28c9f,1776820,854016,3,CA
12255,4c67989f4c3455,1771916,854098,2,US>CA>807
12256,2478f2f2e63a49,1074360,854102,2,US>WA>819
12257,54d5d6ee8d673a,1793544,854107,2,US>TX>623
12258,6ee140c27c8642,1748484,854260,1,US>CA>807
12259,3db3c45d3f1c5f,484503,854318,3,US>CA>807
12260,db065d09e3f855,1460435,854396,2,US>MO>616
12261,a2dd1b9caaf751,1727629,854426,1,US>GA>524
12262,8d41edc4808a09,1750681,854465,2,US>CA
12263,d2a667b3a851b5,1748092,854496,2,US>OK>650
12264,677df10494c351,473542,854830,2,US>CA>828
12265,c5d5ae3450e0a6,1340752,854835,2,US>IL>602
12266,bec32373e0e98f,1781122,855043,1,US>NV>839
12267,8b22624e7bc875,205688,855051,1,US>MI>505
12268,93f816d28e48c6,1697627,855147,1,US>NY>538
12269,c1eb2684fed5fe,1688507,855186,1,JP>32
12270,276653c3c4bd41,1339220,855262,1,AU>04
12271,5d610d58f400cd,1764621,855355,1,US>IL>602
12272,9c67912b04fef7,1756801,855525,2,US>CA>803
12273,d17a871d8239db,1543592,855571,2,US>AR>670
12274,2b8840f88ef814,60753,855576,1,CA>ON
12275,1a94400056e5d0,488404,855584,3,US>AR>693
12276,47beb54b6519a0,1702288,855589,1,AU>02
12277,f143a3ed18c682,431602,855607,3,US>AZ>789
12278,8eaac73aa510f8,1516272,855764,1,US>CA>807
12279,c86923e6f674c9,1762366,855771,1,US>FL>528
12280,acaaa813a84b9d,1776275,855811,1,US>MN>613
12281,b5c768e8004bc9,1727700,855878,1,US>TN>640
12282,9a98c279ea80d1,1275531,856000,1,JP
12283,b1cd9b53fc4638,1788332,856142,2,US>NY>501
12284,1bb4d3e6bef8bb,1534878,856151,2,US>AZ>789
12285,36762fd187cc78,1792944,856425,2,US>NY>501
12286,dd3d5ef6d4d68a,1772854,856438,1,US>MN>613
12287,167f5519adc604,394874,856544,2,US>CO>751
12288,7c4ae28617fb45,380691,856594,1,AU>08
12289,ad049469e2feb7,1430246,856603,2,US>AZ>753
12290,a7318b6ea45749,1740307,856730,1,US>MD>511
12291,8b6f4018e2cb91,1747852,856745,1,US>MA>506
12292,656d4c11466ec3,867322,856958,2,US>CA>807
12293,ffb767d4304945,1757816,856959,2,US>OK>671
12294,b351f8e333258e,428780,856967,1,US>CO>751
12295,ade1534f40969d,1717049,857155,1,US>FL>528
12296,e62b602794f4dd,1763695,857197,3,US>IA>682
12297,577de6895b2515,1341196,857207,1,CA>BC
12298,44c91ac90e8b37,1691902,857313,1,US>OR>820
12299,5de45113f6ee30,1792944,857319,2,US>CA>803
12300,bed98b2fca1e17,1734076,857365,2,US>CA>807
12301,6548eed757b277,930405,857410,2,US>CA>807
12302,f5f65df476c600,1653607,857495,1,US>NC>518
12303,8f2568b7be964f,1765351,857533,2,US>TX>623
12304,9ff745d7bc54a1,78546,857590,1,AU>04
12305,1a48b9151621ee,1422056,857898,1,CA>BC
12306,1c4f81da3a04be,1762517,857980,2,US>TN>575
12307,e9700b8f64ad76,1178289,858122,1,US>OK>671
12308,6c82c643a5b43d,627197,858126,2,AU>05
12309,844dffba52d369,1788470,858142,3,US>CA>803
12310,27e4e37dd80a6e,867568,858226,2,US>TX>623
12311,30ea83d4a289f9,1788889,858378,1,US>LA>622
12312,1ed8cf5be72727,1789609,858380,1,US>OH>510
12313,2534c167d0e913,1026091,858409,2,US>NY>501
12314,9047d2797b875a,1717049,858506,1,US>AZ>753
12315,c3333dc3e4df95,573399,858507,2,US>CO>751
12316,6a2a1173e42ee0,1743121,858644,3,AU>04
12317,a9eae8fe2d337b,1697627,858747,1,US>CA>803
12318,14eb48b75aacb2,1017006,858839,1,US>MA>506
12319,9e2886e53f24eb,1778538,858844,1,CA>ON
12320,fdcd26a4bd4e91,1780301,858868,2,ZA>06
12321,26720056015412,272714,858878,2,US>CT>501
12322,c323b5ab9d1e38,1763723,858927,1,US>NJ>501
12323,a533145d7d2e12,1773554,859017,2,US>CA>807
12324,81ba8a167102bf,1761403,859083,1,US>IL>602
12325,2e5726c77289b4,1690149,859228,1,US>OH>535
12326,b14863170f9243,1761813,859235,1,US>NJ>501
12327,40a504d4a8f7e6,1675068,859245,2,US>CA>825
12328,f4e9f074d341f9,1768027,859292,2,US>MT>756
12329,6af1b4982082f8,1726690,859363,1,US>VA>531
12330,6375199189275b,1793928,859401,3,US>TX>618
12331,a51c79a3f75041,1459734,859403,2,US>MI>505
12332,2092760582173d,339825,859592,2,US>CA>807
12333,53b355ea164ab4,1787117,859704,2,US>WV>564
12334,3df9248ebee236,1594244,859763,2,US>TX>618
12335,b8124deb9f416a,1319065,859824,3,US>FL>571
12336,b7f0c12a13ba67,1743609,859860,2,US>IL
12337,b4c0c80f471e36,1781922,859965,2,US>MA>543
12338,ee40af7adca92f,995242,860097,2,IN>07
12339,5f18522e764d69,1569011,860182,2,US>CA>803
12340,707f7995749433,50266,860229,2,US>CA>868
12341,147b3c7dd23e1a,1791772,860269,2,US>CA>803
12342,37d8b54564d207,1793919,860316,3,US>FL>548
12343,98e543bfc2608e,1763695,860356,1,US>AK>743
12344,ffda645253f443,1774304,860380,2,US
12345,2518a08ce226e8,1765067,860398,2,US
12346,4e5ed846c46a5f,1179111,860491,3,US>NJ>501
12347,fa5e571afdd6de,1697627,860553,1,US>AZ>753
12348,5e27b4a0b233b6,983031,860619,1,US>CO>751
12349,e78cd89ebb4cba,1766037,860649,2,US>TX>618
12350,25a3dae5009104,1781252,860738,3,US>PA>504
12351,7ee7bcc3718b48,1789958,860833,3,US>CA>825
12352,5483083fe682a4,1792708,860844,2,US>UT>770
12353,b6acd1ec9cd2bf,1732196,860848,3,CA>BC
12354,7bf015a827cf1b,1179111,861013,2,US>CA>862
12355,5d00b0847c4f04,1772854,861020,2,US>TX>635
12356,fe78a0065ec54d,1793021,861076,2,US>CA>803
12357,5fddbfa2a03bff,1711076,861180,3,CA>AB
12358,9a670cac6052d5,1740256,861204,3,CA>AB
12359,4a888e43eef13a,1600000,861248,1,CA>BC
12360,a10a693aef2541,339801,861296,3,US>CA>862
12361,4e300223036eb2,994204,861298,2,CA>AB
12362,fdfa7ca82b96bb,1776177,861322,2,US>CA>807
12363,eea175db6f0583,1785066,861347,1,AU>07
12364,843dedf5068391,1409159,861430,2,US>LA>628
12365,9eac658f543cb0,1512835,861490,2,US>IL>648
12366,776a55c6b9695d,38922,861638,1,US>CO>751
12367,2b8621321958d1,1779993,861652,2,MY>14
12368,9256080c83cdf2,1777784,861748,2,US>PA>504
12369,fc0d2871c03f04,668215,861824,1,US>KY>515
12370,1ca4f99615aa19,1790659,861869,3,US>TX>618
12371,791b720fdbfd2e,1701774,861885,1,US>AK>745
12372,127293d0bf5fcb,1788889,861888,3,US>PA>504
12373,482c9413e8c828,1748675,861984,2,US>WV>598
12374,545a50819e2b93,348910,862057,1,US>CA>862
12375,da12505d2c5034,1179111,862108,1,IN>28
12376,362424598ae78e,1791562,862433,2,US>FL>571
12377,3d33fa00903575,1787381,862491,2,US>AZ>753
12378,1c65670db096bf,1755198,862656,2,PR>00
12379,881d045f8471b0,994095,862673,2,US>OK>650
12380,d233ada11736fc,1717049,862798,1,US>IL>602
12381,b65f719251f22d,1776815,862805,2,SE
12382,baaf672491f5ce,1717049,862811,1,US>MI>551
12383,f8e0ee40fb0c3e,1179111,862881,2,CA>BC
12384,77fc2e9d6fa9ab,1040486,862888,3,CA>ON
12385,7204fcfcec84a7,1706264,862914,1,US>WA>819
12386,eb85510ee6553c,1757059,862919,2,US>NC>517
12387,f564e2fe7cb56c,379208,862981,2,IN>02
12388,b5fe43c2cccd52,1780217,863006,3,CA>AB
12389,1f4fcce04a8823,687573,863071,2,SG>00
12390,3cdfe8f44fbd93,281613,863078,3,US>CT>533
12391,33bd916ff6c363,1571638,863133,2,US
12392,bde952db6e518d,1742757,863148,1,US>UT>770
12393,9eb54bed8f3fc8,1757666,863165,3,MX>09
12394,6ef62d57a26ad6,1630358,863330,2,AU>08
12395,2bb5389e918524,1271578,863390,1,US>WA>819
12396,340b027dcecea6,1759567,863423,3,US>NM>790
12397,54c3c3c0e1984d,1777797,863429,2,US>OK>612
12398,c9b2175e69766b,627810,863460,2,US>CA>807
12399,64105baeb475b8,1771434,863518,1,US>NJ>501
12400,b0d143c3b94646,1568353,863714,2,US>NM>790
12401,d7d58cb9c95f3f,1331473,863847,1,US>NJ>501
12402,d4c05ad4771c6f,1079003,863848,3,US>NH>506
12403,e95a250bbd42da,1639407,863883,3,US>MO>609
12404,ad1fdf9715ace9,1748874,863889,2,US>PA>504
12405,59d4dc8cfd49db,409860,863907,1,CA>AB
12406,c049f577ede3eb,1123300,864060,1,CA>ON
12407,cbde301e0e534d,161824,864064,1,MY>09
12408,1556898afc89cb,1697627,864118,1,US>IL>648
12409,94efd6ca78bc04,1756913,864154,3,US>VA>584
12410,eedb366fb04bdf,1749444,864178,1,CA>NS
12411,adda8a13ad32e4,1747501,864214,2,US>OH>510
12412,f39cc3c7cf70a2,1717049,864229,1,US>AZ>753
12413,7c1c1052a3138c,1765799,864373,2,CA>AB
12414,43c2aa262f0521,1784666,864511,3,US>WI>658
12415,459c81a80c9a01,1772849,864544,1,CA>ON
12416,3e4615f4955b9e,1772854,864634,1,US>OR>820
12417,382aef810edecc,1753824,864637,2,US
12418,995c5c8db656f0,1729681,864659,1,US>OK>650
12419,164b28b5236f5b,575689,864851,3,US>WY>759
12420,36b1ab47491e8b,7054,865027,2,ZA>06
12421,ae49e0a34525c4,38922,865078,1,US>NV>839
12422,52276f8d484e1f,1758413,865106,3,US>GA>524
12423,5fe0d802e646da,1761403,865137,1,US>GA>507
12424,73119db3cde00f,1716739,865209,1,US>CA>803
12425,7c95a632edcb91,1777797,865297,2,US>AL>630
12426,d61985d53e76b1,1573077,865356,2,US>IL>602
12427,a77a548337ba4b,1653443,865381,1,US>OH>554
12428,b6a50b6d8aecdd,1278052,865384,1,US>CA>825
12429,2813436f2a6a9d,1774088,865404,2,US>CA>825
12430,8d6211e4c3bbb6,77363,865434,2,AN>00
12431,9598de219296e1,1764783,865525,1,US>MO>609
12432,f09f4a21ba4108,1793176,865793,2,US>NJ>504
12433,1c094577202368,1584725,865838,3,CA>BC
12434,996b861b8d8868,1753725,865865,2,US>OR>801
12435,872e40c2a0eb7d,1777797,865873,2,US>NY>501
12436,9e84105cf230f6,1793288,866243,2,US>CO>751
12437,f1901524565105,46896,866335,2,CA>QC
12438,59e9848ef60475,1765569,866390,2,US>NJ>501
12439,50491236e1e055,1764821,866426,1,US>NJ>501
12440,d4d8ab6d03053b,597392,866433,2,US>KY>529
12441,56bb8ede3ab8f5,1569011,866488,2,US>WA>819
12442,ffbcf9a1044a7e,1766586,866512,2,US>PA>508
12443,b6a1714a2ed319,1773154,866522,2,US>AR>693
12444,b11554bcd365c0,1772849,866592,1,US>TX>623
12445,60782ec6542cee,1794951,866631,2,US>CA>803
12446,543954757e400f,1722102,866680,2,CA>AB
12447,bba846fb582c50,1780001,866773,2,US>MD>511
12448,f377fe1fd761f9,1789936,866789,2,US>GA>507
12449,b8b58511a76182,209129,866820,1,US>WA>881
12450,365200e796947b,1057163,866836,2,US>MI>505
12451,7fa5584107ab4b,1794045,866941,2,US
12452,678683ba7705e7,1729829,866954,1,US
12453,c376d7de9360d7,1743986,866992,2,US>IN>527
12454,765768c55d2e46,1757612,867027,1,CA>QC
12455,6a16c41e21649c,1763350,867030,2,US>NY>549
12456,a43dced4822ec3,314013,867083,1,US>OR>820
12457,6ec8bc895dbe05,1049681,867184,2,US>AZ>753
12458,3020d623ce40fb,923252,867244,2,US>CA>811
12459,6b7fa09fcc72c4,949368,867387,1,US>MO>619
12460,d1b8915b391589,1279759,867516,2,US>NY>501
12461,eb39f0f8e5c985,1760306,867570,2,US>NJ>504
12462,6dda2cffbcc5bd,1110688,867599,2,PE>15
12463,c983fead617780,1446232,867681,2,US>TN>557
12464,94f3d10e77e80a,1768252,867721,1,US>CO>751
12465,e9c6c87a967935,380409,867800,1,US>CA>803
12466,9973e7b69e754c,1655025,867875,2,US>MD>512
12467,dfb2bf3b04f7f0,1770884,867925,2,US>IL>602
12468,a1361cededa18c,1772849,867995,1,NZ>E7
12469,41fc6a89783063,394689,868095,1,US>IL>602
12470,6d8270f9f00281,1795534,868197,1,US>NC>560
12471,559e519481465f,1751434,868236,2,ZA>06
12472,a9df2d7f45983f,1268717,868275,2,US>AZ>753
12473,b821e3b77b7fb7,360566,868385,1,GB>H9
12474,4aad8ff8166352,1787943,868510,2,PH>D9
12475,c203eeb80a75e9,1788021,868512,3,US>IN>649
12476,7482ec6a9a0801,1761634,868731,2,US>CA>807
12477,f836b57942803e,454704,868756,2,CA>ON
12478,414324777552a8,379747,868776,1,TH>40
12479,be1c273b7ba711,1706863,868794,1,US>VA>511
12480,108f4e83988f54,973143,868795,2,US>CO>751
12481,1323d0743455a8,575215,868811,2,US>TX>625
12482,bbe64a8d61580d,1713032,868876,2,NZ>E7
12483,9465705af8fa3d,1783367,868942,2,NZ>E7
12484,abc49a41813c40,1783540,868988,2,US>IL
12485,10bff57eb2d30c,1260969,869057,3,US>TX>625
12486,53c6f3b74f7576,1711664,869095,1,US>NY>501
12487,7d4d5984bfe15f,1786528,869166,1,US>CA>807
12488,2888dbe87e8533,1761432,869231,2,US>TX>623
12489,7f7c4aa0b26f22,794184,869240,1,GB>F8
12490,bc25fd50e9839a,199181,869251,2,US>TX
12491,33b214a30cb9c4,1587377,869362,1,US>KS>616
12492,c97b3405fb5815,1446298,869385,2,US>IL>682
12493,399cb1eca2c928,1792820,869394,2,US>CA>807
12494,a298a2f7eb2273,1503896,869400,2,US>GA>524
12495,e40b4b4b0146ee,1330329,869471,2,US>TX>623
12496,3e687cd047cc73,1558959,869595,2,US>TX>692
12497,53918e90af30f1,1783163,869632,1,US>PA>504
12498,db5f89944251d9,1665424,869646,3,US>CA>807
12499,ab9fbd060f71e9,1729686,869969,3,US>MI>505
12500,fe398dc3a76c37,1607268,869970,2,US>AZ>753
12501,b425c84e248bbb,1620989,870175,2,NO>04
12502,9f8125292a5f71,1780761,870227,2,AU>07
12503,2817eeb5b4130c,1794208,870236,3,US>MA>506
12504,f5ec3d1a0dab8c,521775,870245,2,US>TX>618
12505,a0ec961a01dd4f,1779479,870248,1,US>TN>659
12506,66ce6dd96a6b67,1446232,870273,2,US>MD>512
12507,ad69abb8919d06,1077497,870360,3,US>WA>820
12508,886d158fc9d571,1178289,870395,1,US>IA>637
12509,ffbd5a177b20ac,1184215,870486,2,CA>QC
12510,bc37027d01c5f3,1587377,870503,1,US>TX>623
12511,76648c77e5815b,1780851,870512,2,US>CA>807
12512,c922c836e7fd85,1778608,870526,2,US>CA>803
12513,39016274476372,1583825,870594,1,US>CA>855
12514,6b09cd49a78826,1794119,870645,3,US>LA>643
12515,113411e1de5fa0,1401722,870671,2,AU>07
12516,6412d123fb65cb,1291249,870725,2,US>OH>510
12517,d4d667313e21c7,1330329,870825,2,US>AL>686
12518,16647a36b86cd2,32289,871085,2,US>MA>506
12519,e4b2bdb5002671,1341196,871105,1,US>OR>820
12520,98c7a63a78d2ac,478756,871163,2,US>CA>807
12521,cb0fc8b0ae7b84,1729737,871212,1,US>NY>501
12522,7e0d51a73adf3d,1694774,871660,2,US>CA>803
12523,8cede07110851d,1755529,871710,1,US>WA>881
12524,8c83fc4a41d00b,1785427,871753,2,US>NC>518
12525,4feaeb0fe1ee02,1778473,871765,3,US>OK>671
12526,590036d7dbf52b,1306462,871840,1,US>CA>807
12527,732b5b55b7637a,1783465,871844,1,US
12528,179e36da3ffbfc,1764586,871862,1,US>CO>751
12529,620d64aec2e434,1654299,871868,1,US>IL>602
12530,f84541a92db4eb,1664157,871878,3,US>CA>803
12531,a2acd1d7a4a0dd,1514641,871969,1,US>KS>678
12532,fae2a09572e039,1773554,872093,2,CA>PE
12533,9fbc96c8bc74f2,1767690,872136,3,US>OK>650
12534,63c7f4141537ce,1653475,872198,2,CA>ON
12535,4c081bb70f26b2,1523240,872251,3,US>NY>501
12536,f21378e2d0d465,38915,872271,1,US>TX>635
12537,4b1869d4c696b7,1764293,872342,2,US>NV>839
12538,ae95f17e643deb,1781127,872350,1,CA>BC
12539,69f487e26262b6,815126,872534,2,IN>25
12540,6bc3c47c3609df,1765569,872556,2,US>CA>803
12541,e1c0273369ba95,1759659,872660,3,CA>AB
12542,9a89ce9f37fd7d,1296893,872669,3,US>WI>669
12543,bc45782a185dfc,1536499,872827,1,US>CA>868
12544,e0b563ba33a3b2,1178289,872908,1,US>WA>819
12545,e13ba7cfa602d5,180181,872919,2,US>OR>820
12546,296f24c630f03c,1116514,872935,2,US>NJ>501
12547,11e0cea2ec2eee,1767016,872946,3,US>NJ>504
12548,674ba2a7f5f4da,1782654,872951,2,US>KS>616
12549,53e195103dd7fb,1768310,872962,1,SG>00
12550,c8b451e305a01d,1578366,872982,1,US>MA>506
12551,a7da78b5d9599a,462023,873017,2,CA>BC
12552,fe921fd83ad3f3,1683782,873032,2,US>CA>803
12553,ada2f34e6e765b,1772854,873082,2,US>TX
12554,e73a861626aac5,1781252,873104,1,US>NJ>501
12555,97ab22c27ac7ca,1793596,873182,1,US>CA>866
12556,612a6228a7acc4,1787140,873341,1,US>CO>751
12557,62a01ef8210281,515,873377,2,US>TX>623
12558,1f36ad248fe3e5,1789548,873383,2,US>AK>743
12559,d8e3ee60e43f84,370941,873545,2,US>MI>505
12560,e90a7ad6044bbe,1789792,873576,2,US>CA>807
12561,787c94ef83f26e,1772854,873613,1,US>CA>800
12562,f9d4723503796a,1433705,873748,3,US>MD>511
12563,bf6ff9d1506da9,1465942,873891,3,US>TX>635
12564,85833785008181,1773554,873905,2,US>CA>803
12565,f9072aef115754,1774116,873907,2,US>OH>542
12566,50f1153fddd81a,1760734,873939,1,PH>D9
12567,a3ff6d8e714a65,1278179,874016,1,US>NV>811
12568,a8bf785fa4c7aa,1787081,874131,3,US>MA>506
12569,f7d771fea0d406,1717593,874146,2,MY>01
12570,df72f67453ad9c,814243,874237,2,US>LA>716
12571,bb12d1be8dde57,7054,874247,2,US>NC
12572,576f10736123af,1769716,874261,3,US>CA>825
12573,bef63db73827cf,1792319,874267,2,US>CA>807
12574,5fab5bf4ba165d,1768629,874274,2,AU>04
12575,94e65450f2f346,339572,874378,2,US>NH>506
12576,4e5b631fa6c667,1446250,874435,2,US>IL>602
12577,8406cda932c0a8,1620989,874482,2,US>PA>508
12578,c2e72f6dc9d973,488717,874519,1,CA>ON
12579,1c51ec85d3decc,1793898,874603,2,US>NJ>501
12580,a7e51318c9d0f7,1504499,874660,2,US>MT>756
12581,6a26f091d87a2d,1794332,874906,2,US>OH>542
12582,8fcadb29f5c602,1786137,875070,2,US>TX>709
12583,a52255ac18d94b,1690149,875131,1,US>CA>825
12584,5ea2af171f5c65,1778659,875187,1,US>NJ>501
12585,e659501cb9bbd0,38915,875218,1,IN>16
12586,647033dfab000b,1472978,875378,2,IN>16
12587,6a490a8ab43410,1690149,875413,1,US>ID>881
12588,2990cbd606d062,1446249,875641,2,US>GA>503
12589,e71b875382ac3e,871852,875682,1,US>MO
12590,44bbf9160254c3,1757446,875779,2,CN>30
12591,a622732bc95469,1021303,875928,3,US>TX>636
12592,fd5820ab00fd18,1507610,876006,1,CA>ON
12593,4c02d8804a0f9a,804154,876071,3,US>CO>751
12594,e611e3fec3d458,1402518,876090,1,CA>ON
12595,f41dce1b8df111,1108855,876170,2,US
12596,6d08356b9321d1,1558513,876237,1,US>CA>803
12597,42a2c475d0bbb1,1743986,876277,3,US>FL>571
12598,99b3b10ad1e5a5,386017,876366,1,US>MN>611
12599,41ebda9c66bfbe,1792449,876529,3,US>CA>807
12600,8873c84425c542,1746382,876716,1,US>KS>722
12601,bda7d09d425484,1767199,876718,3,US>IN>527
12602,49347cd10704ef,1774669,876754,3,US>WI>617
12603,4ff34da3b262de,1792027,876788,1,US>AZ>753
12604,7cfeca50a85625,1750361,876819,2,US>IL>602
12605,b433083608605a,1759028,876823,2,US>CA>825
12606,f123e0aa49a5a0,1789337,876914,2,US>CA>807
12607,70529c9d62076c,1795026,876926,2,US
12608,3d8b33434d6a2e,443431,877113,1,US>FL>534
12609,2812fd14bce67d,1443689,877158,3,US>IN>527
12610,49849a3132c2ee,381626,877172,2,US>TX>623
12611,36bee8b27a2483,1479021,877173,3,CA>BC
12612,7db896fbd4b477,1096954,877208,2,US>NY>501
12613,ac742b36847587,1728052,877219,2,US>IL>675
12614,350e2e3ae05220,1748445,877250,1,US>DC>511
12615,6b8684d0b2669b,1790082,877317,3,US>CO>752
12616,59367660c8e225,1746947,877545,2,US>NY>501
12617,669a0533194a64,1759754,877550,1,US>WI>669
12618,5320e12b7f3053,1777797,877586,2,US>FL>539
12619,a51d6a07088b07,1768769,877702,2,US
12620,e61200e4fa3a42,1587377,877787,1,US>CA>803
12621,f4bfba9e244c06,59699,877853,1,AU>08
12622,72814c26f7b15c,1786540,877854,1,NZ>G2
12623,223a1791abcb09,732651,877928,2,US>NC>560
12624,683cfb474002e5,1220849,877934,1,CA>AB
12625,8ff386e57c0321,1786587,878040,1,US>IL>675
12626,9cfa710350d388,1570519,878157,2,US
12627,8de50681a4bbfe,1782552,878211,1,US>IN>588
12628,fc5206c262abaf,1401674,878245,2,US>VA>544
12629,a6025303c4684a,1779222,878358,2,US>TX>623
12630,ed935835947ba0,1330459,878465,3,CA>BC
12631,40b5e6dc9a3219,1709750,878502,3,US>CO>752
12632,77132e55d91969,394874,878653,2,HU>05
12633,1fb685550e9384,1790729,878702,2,US>CA>803
12634,1a9f4bf29c32df,1766147,878749,2,US>OH>510
12635,38339397c3eb41,161824,878771,1,CA>ON
12636,b59a86b4c6b858,1769397,878787,1,US>IL>602
12637,998a45f520c06f,1765799,878869,2,US>GA>524
12638,86ea7466c24aa0,1759568,878909,3,US>CA>803
12639,330abf0899572f,1791562,878955,2,US>FL>528
12640,abe7241501f5c4,1648357,879047,2,US>CA>862
12641,ef11f86360d1af,1749625,879058,2,CA>ON
12642,bc77f793a15901,1790352,879267,2,US>CA>807
12643,9e6aedd1a588c4,1386371,879311,2,US>IL>675
12644,a3b33e3df644b4,1763695,879388,3,US>CA>862
12645,eea6bf9441a319,1630358,879486,2,US>OR>820
12646,e8bb8e6d7a2510,1118382,879493,1,US>WA>819
12647,959ad73e5831d2,1179111,879625,1,US>MN>613
12648,6dc58bb4136fe2,409753,879761,2,US>TX>635
12649,73b6dc66fbdb1a,1664496,879770,2,US>OK>650
12650,fc07537ce1a9cd,1205772,879784,2,US>CA
12651,42a2e5df0b7332,1756292,879804,2,CA>NS
12652,26c7e31dab5f95,575286,879808,2,US>TX>657
12653,ca1a8f4ce8ee97,337847,879822,2,AE>03
12654,86d05a6408c75c,1761993,879849,2,US>CA>803
12655,e7c0c3dba17d51,1780309,879854,2,US>CA>803
12656,5ad66a40fe10a1,1584420,879938,2,US>KY>541
12657,20f0404d79afd2,1766853,880022,3,US>VA>544
12658,2f1b859d0e29b9,379297,880042,2,US>NY>501
12659,8cd23895336e34,488745,880114,3,US>CO>751
12660,5b3cbea0ffa215,1686623,880121,2,US>CA>807
12661,19a7de85557289,1235337,880133,1,AU>02
12662,6c35d83a897a94,1148554,880194,2,US>NE>722
12663,f3d17c34aa74c7,1729460,880377,2,US>CA>807
12664,ce25403250b27a,1795150,880394,2,US>AZ>753
12665,ef77169eab653d,1575762,880561,3,CA>BC
12666,99af7551bd69ba,1450109,880689,2,US>CA>803
12667,6599e9b49f934c,375908,880762,2,US>CO>752
12668,9eace631fd02d5,1760926,880768,3,US>CA>866
12669,fb7257fb851343,1094129,880825,2,US>PA>508
12670,5fb5ed85a31726,1758682,881042,1,AU>07
12671,d7c436d1901d8e,1760833,881070,2,US>OK>671
12672,c514df587fd752,1649164,881110,2,US>CA>807
12673,fde6f5a332db7c,1790102,881118,2,US>NC>517
12674,75fc064ef84833,1755975,881140,2,US>TX>618
12675,e4c86d4d915e81,1773119,881191,3,US>MN>613
12676,dd072c154892be,558189,881202,2,GB>X5
12677,2ecac8d80fcfea,1635659,881203,2,US>TX>641
12678,c3ed44e5c13cbb,1767609,881206,2,US>TX>623
12679,ec167055d4ca50,1512989,881220,2,US>CA>803
12680,d6419b631e86d8,1690149,881227,1,US>CA>807
12681,cc331faab47cf7,1789301,881277,2,US>CA>807
12682,bc9d9f050784b0,1773546,881319,2,US>UT>770
12683,bfa6af8bf715b0,78400,881326,1,US>WI>669
12684,cf28ddd012d823,1765569,881403,3,US>OH>510
12685,625f1ede03d18d,1785043,881498,3,US>OK>671
12686,92e6aa77af62bf,1780001,881588,1,US>WI>669
12687,f3c3dea21e56d0,1770975,881722,1,US>MI>505
12688,ccf57e47840a9a,1765457,881763,1,US>CO>751
12689,3cffc7c883d31f,1552983,881787,2,US>TX>765
12690,26cd446269a701,1278052,881866,1,US>WI>669
12691,c0ca84643b45b8,1753754,882126,1,US>CA>803
12692,be8b551e782471,1780781,882144,2,US>PA>504
12693,d2d8ef4247e4f5,1716739,882151,3,US>CA>807
12694,6090d82cbe6f54,1324817,882321,3,US>NY>501
12695,5722ccdc5bfc93,1515995,882564,3,CA>MB
12696,7aa462806c0aca,1768520,882641,2,US>IN>527
12697,f13f47fe33ac58,1789792,882735,2,US>CA>807
