uuid,document_id,timestamp,platform,geo_location,traffic_source
a385c7f006de9a,25792,45559193,1,US>IL>602,1
477cb6dbad1755,25792,34320109,1,US>TX>623,1
e4d91256bc279d,25792,48998110,1,US>MA>506,1
4428849686934a,25792,48280400,1,US>NM>790,1
5898709b224ee8,25792,42255780,1,US>WA>819,2
3df62be6175b5f,25792,61144542,1,US>TX>618,1
c502e1652e84d8,25792,36385240,1,US>AR>670,1
5e94e0e39922c6,25792,10934299,1,MY>14,1
5865ade713b0f9,25792,51228319,1,US>RI>521,1
a7a08592299c32,25792,29313704,1,US>TN>659,2
de3a71fdb25028,25792,11920490,1,US>VA>511,1
29f489ffdef56e,25792,43726198,1,US>NY>538,1
4fc40c9e3c9ddf,25792,56160972,1,US>PA>508,2
58b4a442575f6c,25792,43037926,1,US>CO>773,1
f23a844625db22,25792,37005826,1,US>CO>752,1
8acf68196837f4,25792,64139108,1,US>AZ>753,1
6ce16704567a22,25792,39747718,1,US>IA>679,1
d0d0454fea044f,25792,46230463,3,US>VT>523,1
d6729dd5b173fd,25792,23804899,1,US>FL>592,1
415db216913249,25792,75752514,1,CA>ON,1
d1afce69be184d,25792,61694922,3,US>FL>539,2
af35f700cf01bc,25792,43560734,1,US>MD>511,1
e88a505638f516,25792,23581689,1,US>NC>517,1
cca01e2c753fef,25792,33978032,1,US>PA>504,1
23cebceb8c0f80,25792,7569218,1,US>WA>819,1
3b15d0d4340be1,25792,67180825,1,US>CA>825,2
4746f857d38888,25792,6794848,1,HK>00,1
c28e5f6883e0ca,25792,53331484,3,US>PA>504,1
493ed58968bdda,25792,65740959,1,US>MA>506,1
afa17086d83c85,25792,75803897,1,CN>04,1
10fac0c4e5ceb7,25792,86249387,3,CA>AB,2
51046d85305243,25792,48426640,1,US>CA>807,1
b2957725825333,25792,4888745,1,TW>03,1
cc4980574e1186,25792,36897117,1,US>GA>524,1
1f1cb99586c6b7,25792,30065068,1,US>PA>577,2
b53b25687e8ec9,25792,59222938,1,US>WI>617,1
8b484cd7bbae5c,25792,62295344,1,FI>13,1
e2abb9105ca258,25792,33297825,1,US>AZ>753,1
5ec4cb51914572,25792,50833378,1,US>CA>825,1
6fec77118ab7b2,25792,37765567,1,US>MT>756,2
2d9b3d2fa317d3,25792,42080230,1,US>NY>501,1
c1421f0b4d7e7c,25792,66078105,1,US>CA>803,2
78db1c3f50311a,25792,36762991,1,US>OH>535,2
27564d3529af4f,25792,35084597,1,US>CT>501,2
47c42f7914dcc0,25792,40198307,1,US>TX>623,1
e896773e90f773,25792,76731669,3,US>VA>573,1
a7626d7e64c0eb,25792,6769860,3,US>CA>803,1
ae40c6fab4674f,25792,36266920,1,US>ID>881,1
df486d40aa5df2,25792,52177968,1,US>OR>813,1
12fcfea893d9d6,25792,57167841,1,US>AZ>753,2
7cb79b1de8ea8f,25792,27345220,1,CA>ON,2
7e1cf5f1e96e12,25792,39884205,1,US>CA>803,1
ec1415f1674835,25792,69061707,1,US>CA>803,1
2c7b2a0c06bf09,25792,42404973,1,PH>L7,1
481bd179a5ec75,25792,72337152,1,US>PA>577,1
65bb24d357ba54,25792,61064942,1,US>MN>613,1
e3448079363a20,25792,59848729,1,US>WY>767,1
50c95d039a979e,25792,39340117,1,US>NC>560,1
fa5f4bf64cc92c,25792,79234210,3,US>NY>501,1
f5b06bf55dc967,25792,20996246,1,AU>02,1
16687072579621,25792,38340152,1,US>PA>508,1
f8665b1e7026fb,25792,7534675,1,US>CA>803,1
bdca0c70b13c1f,25792,68362386,1,US>CA>803,2
3bb4cdd1030175,25792,55051509,1,US>NJ>501,1
62c046e6497edc,25792,32147677,1,US>MA>506,1
21838f5570fda3,25792,37727185,1,IN>16,2
dc4724ebd2131b,25792,316718,1,CA>BC,1
a8f27b9766c0ab,25792,28975518,1,US>CA>807,1
cef80f16adf7aa,25792,19586266,1,US>FL>539,1
3d7d1eb8386f35,25792,42237636,1,US>NY>538,1
bc2fafa55b473f,25792,14241005,1,MY>12,1
edd4e848fd25f2,25792,68585446,1,US>CA>807,1
e9d6095d072345,25792,83808323,1,US>CT>533,2
d20270d8baecba,25792,13267069,3,US>CA>803,1
8a660c7ec581d6,25792,39318374,1,US>CO>751,1
2625c7287fa45f,25792,77769452,1,US>VA>573,1
bb62e97153e416,25792,47835677,1,US>WA>819,1
6391c0b254e406,25792,59904141,3,CN>04,1
8fd7eb0a4d81de,25792,34622688,3,IN>36,2
84ebd452ff11e9,25792,36928869,1,US>MN>611,1
fe7c104273c432,25792,25573015,3,US>MI>505,1
ff19cd5107e1e3,25792,29876614,1,US>NY>501,1
2810daff53cb04,25792,8401993,1,US>WA>819,1
8556f20ac38337,25792,75867080,1,US>NC>518,1
90c4e653d29408,25792,84656593,1,US>AL>686,1
7a728954e12315,25792,34776482,1,US>OK>650,1
d73b55e9b16c2d,25792,71521526,1,US>MD>512,2
916470bb945b95,25792,33388699,1,US>NY>501,1
d114383b4477bb,25792,72316955,3,US>MD>576,1
4d7479db7f6ceb,25792,43130961,1,US>NY>538,2
a6f262581f3d9a,25792,40059751,1,CH>25,1
e28d0dd78799d8,25792,43647329,1,US>NY>501,1
292fc65b9447b0,25792,26392702,1,US>OH>515,2
d96d749972f578,25792,51595385,1,US>GA>524,1
5642c11fa184d6,25792,30937707,1,US>NE>722,1
3054539698891a,25792,32618026,1,US>WI>669,1
9b32ab920caa90,25792,58430954,1,US>CA>803,1
24153b367a724f,25792,29223292,1,AU>02,1
8f06e866de8d76,25792,55873698,1,US>HI>744,1
b60238e5b3cec3,25792,43761908,1,SG>00,1
dc9cbd73acbbd5,25792,62792773,1,US>PA>508,2
60312c6f9aa9ec,25792,60360451,3,US>VT>523,2
594ef77c76cf8e,25792,48415552,1,US>CA>855,1
60999e64aa2823,25792,69992416,1,AU>02,2
84d169e528921e,25792,67324808,1,US>WA,1
fc11be7ef62715,25792,80904325,1,US>TX>635,1
fe2ebf39b64213,25792,33686110,1,US>MD>512,1
a47909efb120fd,25792,50360663,1,US>MA>506,1
d5a457b2fad05d,25792,50334846,1,IL>02,1
ae670884ab313c,25792,37164087,1,US>CA>862,1
2e1a28cb545837,25792,7000296,3,US>WA>820,1
551c4c393dd237,25792,49210275,1,US>AL>691,1
f2f0239d4bff6c,25792,80609197,3,CA>ON,1
1f289ae0516678,25792,42848572,1,US>MA>506,1
83a433287c5ad6,25792,47299042,1,US>GA>524,1
32eea18153a3fc,25792,57711035,1,US>OH>542,2
b4af20bf17dff0,25792,57113233,1,US>PA>504,1
8349ae7fd17299,25792,79112243,2,US>NC>545,1
b17e2765912143,25792,34733954,1,US>TX>641,1
8454c5613783ce,25792,37401780,1,US>PA>504,2
d776313c5fddc6,25792,63384264,1,US>PA>566,1
3816a6923ad009,25792,10701657,3,US>DC>511,1
545c7757264f57,25792,34521800,1,US>WI>617,2
3fc77adf588d70,25792,17674161,1,GB,1
b5f748cc378b19,25792,58482913,1,US>MD>511,1
caccbaa559e410,25792,30263008,3,US>WI>669,1
e8cdfd34eb3bf1,25792,65987419,3,US>MN>613,1
c5bf281d099a3b,25792,37188643,1,US>OR>813,1
c5906f848b9223,25792,17014115,1,US>NC>517,1
d912100d7403cc,25792,27215087,1,TW>02,1
5fdfa5f9299c73,25792,65889692,1,US>NJ>501,1
238dc780f99080,25792,48419412,1,US>NY>501,1
7df2773549140f,25792,50726038,1,NL>06,1
44c8c419c3f955,25792,85497778,1,US>MD>512,2
c7c5d324d404f4,25792,37987790,1,US>CO>751,1
960dbe6d53bd4f,25792,33557904,1,US>MT>762,1
e2a08e80691ab6,25792,49682604,1,US>IL>602,1
e5fe3dfcedd99c,25792,29693444,1,US>GA>524,2
138cce177c6786,25792,35689155,1,US>NC>545,2
2a02eb2998dd8b,25792,39817979,1,US>CA>803,1
4d9827b5f528b5,25792,60900202,1,US>TX>618,2
dfb95e2a88143e,25792,66653085,2,PH>21,1
ea54c426b550ba,25792,42408978,1,US>PA>504,1
2606d0de7f9d2b,25792,73988914,1,AU>02,1
36e6fcc0674cf7,25792,46560438,1,CA>BC,1
991fd4285d0a37,25792,28408461,1,US>KS>616,1
6a76f6577789f5,25792,42835705,1,US>MI>505,1
e339c56522fd9b,25792,34440684,1,US>KS>605,1
db02ce3e05db13,25792,37163235,3,US>CA>803,1
2625ef98b5a11a,25792,62406665,1,US>GA>524,1
16ec0086e14b2a,25792,2002210,1,US>ID>757,1
fa9d04b76044cf,25792,41615297,1,US>MO>609,1
f591c7e0483364,25792,26316067,1,US>TN>531,1
80d80af8105122,25792,37212438,1,US>MA>506,1
24cc597bf39034,25792,39141451,1,US>NJ>501,1
e25e31fa3725da,25792,5035927,1,US>CO>751,1
388b8549db79c2,25792,39498002,1,US>MD>512,2
281b1f3f50c631,25792,59175957,1,US>ME>500,1
e5abec1a8d7c1c,25792,63146291,1,US>KY>529,1
6d837792a961eb,25792,66050183,1,US>LA>622,1
18f0014aa4c46b,25792,52184748,1,DE>02,1
e3375c61cd768e,25792,57403653,1,US>WA>881,1
9f567cc11142dd,25792,24642219,1,US>LA>622,1
523a29750b856e,25792,14873138,1,US>ME>500,1
a9998463f6a9af,25792,36937058,1,US>MO>616,1
ab0b85ee4b9e48,25792,49607422,1,US>NY>549,1
982d85272ded3e,25792,28009682,3,US>VA>511,1
6e1cacd46bb484,25792,31923298,1,PH>F2,1
12b3c4b7eedf59,25792,47894890,1,US>NC>560,1
465e2c74cdb876,25792,56713375,3,US>MO>609,1
482ebc94191661,25792,40209181,3,US>TX>641,2
8e842aaa71afab,25792,45042199,1,US>FL>528,1
829d151489c8af,25792,21328987,1,US>FL>534,1
4bbed8028156fb,25792,24283654,1,US>AR>693,1
ac2850f4ffae79,25792,42459206,1,US>TX>709,1
bd5953ec0a91c6,25792,74363510,3,US>CA>807,1
4319f4d2465031,25792,14178012,1,KE>05,1
b840dc6d91ed97,25792,28726024,1,US>MA>506,1
94a402483f2673,25792,38543811,1,US>TX>618,1
59b17fa950201f,25792,33411671,1,US>NC>560,1
ab7af4e6fa108c,25792,57001767,1,US>VA>511,1
a8d849b8ccfb8e,25792,49603517,3,US>IL>602,1
77f5457de1a585,25792,32880221,1,US>IL>602,1
83e3821be6361e,25792,13147458,1,US>IL>602,1
ae36229495b562,25792,24432450,3,US>MA>506,1
4b6d2122791d22,25792,54656162,1,US>MO,1
800fe762fb9c42,25792,35811250,1,US>SC>570,1
c541fa15964d1a,25792,56549288,3,US>AR>693,1
c4c8196091824d,25792,43468342,1,US>FL>528,1
ea4d9611f6788f,25792,35923970,1,US>SC>546,1
90f1eaf690ea8f,25792,50113569,1,US>NY>532,1
52408ef0f59714,25792,67292497,1,US>WA>819,1
f709d94452bb7b,25792,58478131,1,US>PA>504,1
6abc58ecec1c73,25792,38674745,1,US>MA>506,1
ac60a324b18033,25792,34820760,1,US>VA>544,1
8b6865d302805e,25792,16338846,3,SG>00,1
f5f2dcc979f0fb,25792,5463304,3,FR>97,1
6c0cf003187827,25792,52880668,1,US>NY>501,1
26a84a7b7f0430,25792,79423255,1,US>KY>564,1
8287e8b9db8fa1,25792,30563539,1,US>SC>567,1
734d8d738649e1,25792,33748005,1,SG>00,1
631e5942aaf2d3,25792,42506154,1,US>MN,1
3a08b05bb69f95,25792,43872003,3,US>OR>820,2
8868848a83d11f,25792,48664479,2,US>DE>504,1
4eae676a76dcc0,25792,64101606,3,AU>02,2
a7c5ab611258b3,25792,41527812,3,US>MI>553,1
b5f619311ceb19,25792,69488222,1,US>LA>642,1
c961c339137e63,25792,47656775,1,US,1
96bad2fb773a63,25792,66335461,1,US>DE>504,1
d3879c56a37d82,25792,42047809,1,US>FL>539,1
e9c0064223e5af,25792,32101557,3,US>CA>807,1
3bbfcc0747841e,25792,35317374,3,US>WI>617,1
e8536aadbce148,25792,47562415,1,US>MT>755,1
edc2bc167f16ee,25792,85584004,1,CA>ON,1
e9cf2fafb7e142,25792,40281101,1,US>WA>819,1
8ae5f7dce2bb10,25792,49152884,1,US>MA>506,1
def080655fc84e,25792,34879833,1,US>NJ>501,1
f263d8929119f1,25792,38579281,1,US>MN>613,1
4d03f17c7903d1,25792,35702432,1,US>WI>658,1
5f6fc9aeebeeb0,25792,43362124,1,US>VA>511,1
87d41afa6e227f,25792,63666443,1,US>TX>618,1
be944aa6cbb633,25792,42464184,1,US>WA>819,1
bb0d1f21e8f6f4,25792,50437871,1,US>WA>819,1
c67c6008cec23d,25792,31471589,3,US>NY>501,1
8385f13a26016f,25792,43280929,1,US>AZ>789,1
72d5c5d15df075,25792,44577462,3,MY,2
a4634e44060560,25792,50821882,1,US,1
b732f3dc4ac927,25792,32252393,1,US>NY>501,1
7fbbcfb65d8ba2,25792,7880463,1,US>OR>820,1
d5e73bbf7152ed,25792,54833416,1,US>MA>543,2
d04943ee15e0de,25792,41370268,1,US>FL>548,1
3340390d0df218,25792,39992956,1,US>ID>757,1
3a50d907dd3bbe,25792,44224155,1,US>NY>502,2
bf8e09b33d4163,25792,30104104,1,US>CO>751,1
7d8cb3122be3d0,25792,51183104,1,US>SC>517,1
2bfd3957bcbc64,25792,33457544,1,US>NY>501,1
1ec69f36286619,25792,45322808,1,US>NC>560,2
33298ed4dd89ee,25792,42854925,1,US>NY>532,1
609bd15430b8b6,25792,45393353,1,CA>AB,1
ff6292959f8761,25792,45857876,1,US>TX>709,1
5875bbff65bb8f,25792,43784254,1,US>MS>640,1
7b6f781d1d6b73,25792,53583081,1,US>AR>693,1
b8d8c9999593d1,25792,72661958,1,US>VA>511,1
843155dedd1c6d,25792,41562391,1,US>CA>807,2
f2a64ad15c279e,25792,25603157,1,US>TX>635,1
71af8fcf9268da,25792,40029377,1,US>WA>819,1
55c6da800af1bc,25792,51275898,1,US>VA>511,2
60560c110b57b9,25792,36333652,3,US>MN>613,2
6a1dcbf9296bce,25792,36505796,3,US>TX>600,1
3f6bac0bc3527c,25792,36983543,1,US>CA>825,1
92692ea942e1f4,25792,62385298,1,US>NC>560,1
78ea47dca3dd75,25792,47851629,1,US>VA>544,1
36805e8ca7c26f,25792,45764380,1,US>NY>501,1
e1f3fb65495ad1,25792,43315351,1,US>MN>613,1
ec662c54cc6a7e,25792,42875440,1,US>TX>641,1
8519dd7f123717,25792,65969879,3,US>WA>881,1
f900d40aa888a0,25792,58483502,1,US>LA>622,1
5087aeb009bf6c,25792,22643613,1,US>WA>819,2
7bdc6db7f51788,25792,35083552,1,TW>03,1
2e95ba2f4db506,25792,32683428,3,US>FL>548,1
c2ec14f4c642fd,25792,39450031,1,US>TX>623,1
26d9b81930007e,25792,46720571,1,US>CA>803,1
918abc920d56f7,25792,54832127,1,US>VA>544,2
bb476b2b0a0606,25792,37110322,1,US>MO>609,1
5d8bd1c116e1ff,25792,36818240,1,US>PA>577,1
f85f32fd4bc770,25792,59230985,3,US>WI>658,1
649207083966f9,25792,34664270,1,US>MI>505,1
75dd624be17178,25792,42563731,1,US>DC>511,1
76d24639f91395,25792,24622712,1,US>OH>510,1
87cfbe93c7ef8a,25792,43668827,1,US>KS>605,1
ba10cdba3ba0da,25792,67800940,1,US>MN>611,1
ae88fc6684bd4f,25792,77179551,1,US>CO>751,1
ff1ed801e67dad,25792,53817327,1,US>TX>623,1
dd4d944412eead,25792,50376649,1,US>MN>613,1
efee9d55aea798,25792,41610109,1,US>CA>807,1
3c0f650b35836e,25792,83486994,1,US>CO>751,1
cc8499ea51e53b,25792,64359782,1,US>AK>743,2
3fd07abfeb0956,25792,47850309,1,US>VA>584,1
710e8df2f5b06b,25792,38129027,2,US,1
2a3de6e6b95e3a,25792,24179277,3,US>UT>770,1
db2e2e01cc836f,25792,56584342,1,US>IL>602,1
1e296393b30c65,25792,68797827,1,TW>03,1
21a022b1a35b78,25792,38613236,1,US>CA>803,1
3acadd0b2e5235,25792,51087662,1,US>HI>744,1
def31ec52f7791,25792,36931109,1,US>HI>744,1
c07c6f333ca108,25792,37942044,1,US>TX>618,1
513a7833ed210d,25792,77284427,1,US>CA>803,1
7fc2b22cd16b58,25792,38084734,1,US>MA>543,1
9fb5149f9c60b4,25792,43543236,1,US>MI>505,1
2bddd841adeb98,25792,41674874,1,US>NY>501,1
21255f5c5ac57a,25792,56233016,3,AU>07,2
1c6fefee814d85,25792,50101162,1,US>NY>501,1
729670b11998ef,25792,46451781,3,SG>00,1
a079b1bad9fba0,25792,56385010,1,US>VA>556,1
10983242a647e3,25792,35525334,1,US>NJ>504,1
8cd492c3a9daa0,25792,67015080,1,US>PA>504,1
64c07ee99e3705,25792,41238419,1,US>TX>635,2
98680805a3d112,25792,49389856,1,US>GA>524,1
76cb80b7492c8a,25792,38765878,1,US>CT>533,1
977def2130927b,25792,55288509,1,US>OK>671,1
77acc3b62f1abc,25792,38518169,1,US>IA>679,1
ebcb7e45f971e1,25792,33032738,1,US>FL>539,1
ebb9afa595f25c,25792,60255585,1,US>CA>803,2
e3f2db13f9ee96,25792,50083158,1,US>VA>544,2
1fb7ec2909ab50,25792,74668379,3,US>WI>702,1
36c9317d99a094,25792,36638703,2,US>CA>807,1
4eb8e8135ee5dc,25792,56492021,1,CA>ON,2
694ad8c54ddf8d,25792,48564211,1,US>MD>511,1
c57405e034eeab,25792,40181298,1,HK>00,1
8a69fc15b03993,25792,39350301,1,US>CA>807,1
ef862c3bdaebf1,25792,42436288,1,US>MA>506,1
8279b7bb5dcb10,25792,17010614,1,US>WI>705,1
f6fd84d87750a2,25792,40728314,1,US>VT>532,1
b0ce7e5a286c8d,25792,50360115,3,SE,1
edbf890d61f01b,25792,39799503,1,US>TN>640,1
4cd29cf56927a8,25792,59473768,1,US>CT>533,1
d3c9c6902b28f6,25792,41621725,1,US>PA>504,1
6d13dc95f2ce16,25792,61283940,1,US>KS>616,1
f675126355e49f,25792,41422078,1,US>NV>811,2
9bb82247074be9,25792,77689329,1,US>NY>501,2
88566d2f404a3f,25792,42121397,1,US>AZ>753,1
4a8f87b87160b7,25792,68251850,3,JP,1
b34d60fe46c449,25792,55693005,1,US>MI>563,1
c3f62b22b6d32f,25792,3647944,1,US>CA>825,1
198851f1da79af,25792,27339932,3,US>TN>659,1
1ee717a67a6ad6,25792,42690792,1,US>CA,1
d3c5742c3f3576,25792,71584325,3,US>CO>751,1
e09d758cb667f9,25792,45103514,1,US>SD>725,2
88d28217c6bacb,25792,46991453,1,US>TX>623,1
19323d6b40bea5,25792,23122005,1,GR>35,1
14ced40a5f88c8,25792,51353893,1,US>MI>505,2
bddd898714c536,25792,56596368,1,US>NY>501,2
44b8f22ab9472e,25792,17357883,1,GB>H9,1
7695b1599d2b74,25792,51776447,1,US>TN>640,2
fd36f6860e4980,25792,67932467,1,US>CO>790,1
b5c5211d5f68d4,25792,32400375,1,US>AL>686,1
dcd1fa7a546f0d,25792,36594209,1,US>TX>618,1
d8f509e61e0104,25792,36979515,1,US>OH>510,1
b7e9174cf1f342,25792,60593358,3,US>MA>506,1
df77ef45bf5faf,25792,63155084,1,US>DC>511,2
dde9197bc85600,25792,29742572,1,US>NJ>501,1
7d7ee7dfc5cea9,25792,26628799,1,US>MS>640,1
90161ccc999f0b,25792,39304228,1,US>TX>618,2
d8612dc88ece1e,25792,39149724,1,US>MO>609,1
38763c8bc6e50f,25792,41281859,1,US>CO>751,1
b9bd6e4d0872f7,25792,43055162,1,US>GA>524,1
334bf55e140ae6,25792,60424084,1,US>PA>504,1
b2832c568606f9,25792,43175404,1,BR>27,1
70ea72a3bde5b3,25792,9001592,1,US>CO>751,2
536090b184fcb5,25792,36323825,3,US>NH>506,1
735a21a2442f50,25792,78668045,1,US>CO>751,1
8124c082f66c0a,25792,39510065,1,US>NE>722,1
aa7a04c1f598bc,25792,64901580,3,US>AZ>753,2
4ba955c1b73060,25792,38884574,3,US>MT>762,1
2fbcd78e52ef35,25792,38684523,1,US>FL>561,1
77ac9c6daef9e4,25792,70571714,1,US>AZ>753,1
6bdb375168a8e0,25792,36436476,1,US>MD>511,1
b262e37d416d80,25792,36983421,1,US>NY>532,1
698347f69ae2b6,25792,59802082,1,US>MN>613,1
d9e4879b70c976,25792,50493072,1,US>WI>617,1
a3eaf75a1f4a98,25792,34010372,1,US>MD>512,1
52282d29245cee,25792,61707394,1,US>WI>617,2
65a62f6dd90598,25792,36973923,1,AU>07,1
a4b4ea1fa928f0,25792,38243988,3,US>DE>504,1
405cfb844423db,25792,32159851,3,US>TX>641,1
4ed8add8d055aa,25792,40701568,1,US>CO>751,1
d02ba6f8634b93,25792,60359901,1,US>IN>602,1
2f77a6950ee942,25792,29534004,1,US>NY>526,1
4d240bbb8cc437,25792,23484240,1,US>FL>539,1
e9bd2926a44d44,25792,41459517,1,US>CA>807,1
cae4cd0aeade17,25792,34443086,1,US>OH>547,2
88486ec3df0984,25792,65755597,1,US>MA>506,1
d5d33a8d16ca41,25792,56718973,1,US>NC>517,2
6067bbea98f157,25792,46887802,1,MY,1
7cce544f17922f,25792,38569964,1,US>OR>820,1
3734316d953a5e,25792,5226642,1,US>OH>510,1
86f87968c73760,25792,76097764,1,US>NJ>501,1
f508866c542d81,25792,41581002,1,US>CA>828,1
d037b32dd31631,25792,23040982,1,US>OH,1
42662e3d468521,25792,21004794,1,US>NC>518,2
b71902adf7515a,25792,45021055,1,US>ME>500,1
58bdaf35b90530,25792,69993149,1,US>NY>501,1
5493dbcad3e9b7,25792,41892372,1,US>NJ>501,1
4de0525c8c76b4,25792,37046206,3,US>NY>501,1
6d06ddbdcdde5b,25792,42174805,1,CA>BC,2
61b13e2d516d43,25792,39537785,1,US>NY>538,1
a160ddc801e8cb,25792,46656507,1,US>MO>616,1
52a2471de43bc8,25792,40777801,1,US>CA>807,1
88b552d45320ac,25792,47534775,1,US>NY>501,2
786d433cba01b9,25792,58965622,1,CA>AB,1
86d3a860a36ea3,25792,76177815,1,US>GA>524,1
3e175c722fc1e5,25792,56970493,3,US>MA>506,1
49233dd80641b8,25792,69119534,1,US>MO>604,2
7ea57ba1830789,25792,56813949,1,US>NC>567,1
1a993bab424ec0,25792,51859955,1,US>CA>803,1
8f9bfced867828,25792,17897750,3,US>GA>524,1
6f783ec328ee20,25792,36604909,3,US>PA>504,2
32720cd679e900,25792,33365990,1,US>CO>751,1
fe77c5fbaa9193,25792,52537094,1,US>AL>698,1
5d18fce7d1e173,25792,30334887,1,US>NY>501,1
9eac5c8f0005cd,25792,37763958,1,US>WI>617,1
a62fc2c00077fa,25792,47014945,1,US>CO>751,1
91699f99526ff9,25792,43352570,1,US>MI>563,1
66b6202cd8c723,25792,34672241,1,US>GA>524,1
b1a43905f3651b,25792,55729389,1,US>WI>658,1
be013b201be96f,25792,69604085,1,US>NJ>501,1
7a7ccc0abcdef4,25792,35288688,1,US>TN>640,2
8d684a73f08e9f,25792,56752956,3,US>FL>561,2
2f68241d3c3f22,25792,41473328,1,US>PA>566,1
32edf2ee4ee7b0,25792,80752865,3,US>OK>671,1
b492b42cf45999,25792,71238303,1,US>MN>613,1
9d61e2484c9a9d,25792,47503415,1,US>KS>605,1
4efc2d7474012c,25792,35707208,3,TW>03,1
871f566faeda75,25792,35799621,1,US>OH>535,1
3e9d5eed3be3bd,25792,19195904,1,US>CA>807,1
8928a7818c9170,25792,74806000,1,US>PA>508,1
3938a45b716558,25792,62169611,1,US>GA>524,1
6e92bfd1eddc3f,25792,38954527,1,US>AL>691,1
f15e57c7cb0aa6,25792,55801288,3,US>MD>512,1
1970b46262f819,25792,32037364,1,US>MO>609,1
1e8f476887a5b2,25792,47993179,1,US>CA>803,2
b99de2a4991933,25792,63192563,1,US>OH>510,1
589f1c3eba247d,25792,38959706,1,US,2
4e8d37a61250c3,25792,55159262,1,US>VA>544,1
eb18ccf660c2b0,25792,2384838,3,US>CA>868,2
b7d1daa15a92c5,25792,45805328,3,US>FL>539,1
3c32ba895db781,25792,58901560,1,US>NC>545,2
a1125167e3a50a,25792,48233359,1,US>PA>504,1
e81d9945f65641,25792,34254064,1,BM>03,1
de2958e65cb553,25792,26896710,1,US>PA>504,1
68dc11b6fe9eee,25792,37133415,1,US>IL>602,1
4373a22c0e6067,25792,35407874,1,US>TX>618,2
706f2f409fd0a6,25792,75746097,1,US>MN>613,1
50b81f9ff1dcc3,25792,74901247,3,US>CA>807,2
51b97ecac87939,25792,39656365,3,US>NC>560,1
b10ba909d34a5d,25792,3424180,3,US>TX>618,2
c5e7eac9eae4db,25792,50625852,1,US>NC>518,1
f2efecf53248b4,25792,56317318,1,GB>H9,1
da22b23a2556b9,25792,35471109,3,US>PA>504,1
f31049e5969dc8,25792,63576841,1,US>AZ>789,1
a5aeebd1d9b2fe,25792,37970465,1,US>IA>611,1
d629a7b74a3781,25792,35790725,1,IT>09,1
880ada6cf6f727,25792,34776925,3,US>OR>820,1
ae0d29d6d1c3d7,25792,48299979,3,US>MD>511,1
4761979145b913,25792,56568996,1,US>GA>524,1
f50c8f33b3fb17,25792,41823935,1,US>MN>613,1
99ef83ed1df2ff,25792,78909512,1,US>MO>609,2
9bfea3568a3a5b,25792,70684468,1,JP>32,1
ea81350cedcf21,25792,37260966,1,US>NH>523,1
a0ea25c9703ff8,25792,48128599,1,US>NJ>504,1
11d586d096f2b5,25792,42829165,1,US>CA>825,2
10e4a0fcba0b58,25792,58198411,3,US>OH>536,2
e0649436593c79,25792,50797250,1,US>OH>535,1
3c0eed5e31ef08,25792,25630962,1,CA>ON,1
ae7d3becb1870c,25792,36955367,1,US>TN>659,1
acee00b987fe2e,25792,34924658,1,CA>SK,1
7c96db2b646f3e,25792,37427261,1,US>PA>508,1
1a48dcd578a5e3,25792,40012026,1,CA>ON,1
6e13be25e7e04c,25792,8130001,3,US>OR>820,1
caca44810779bc,25792,29028124,1,US>FL>539,1
98ebdde976f59a,25792,59971899,1,US>IN>527,1
8d995f0500d1d4,25792,36100678,1,US>NJ>504,1
6b5d8607202e0e,25792,50458558,3,US>FL>561,1
4c1a239df5f2b2,25792,47566376,1,US>NY>501,1
78bdf5eac5ee47,25792,58599318,1,US>WV>564,1
206eac2bcc2fef,25792,82161868,1,US>WA>819,1
6d0f165d531934,25792,26813393,1,US,1
f17eebecaf6809,25792,37239667,1,US>DC>511,1
9fbfd9ac25ef9e,25792,32623037,1,US>MN>613,1
6a4cd5ff0c25e8,25792,31069060,1,US>FL>528,1
89a8b51880843e,25792,60582642,1,US>TX>618,1
32c7f7bc994ac5,25792,60157384,1,US>NV>811,1
b1f5f33e72bbe0,25792,37960354,3,US>CA>803,1
2a22397fef3dfb,25792,37845439,1,TH>40,1
7cad93e127e359,25792,32114907,1,US>MI>551,1
159ad79e4315d6,25792,79236696,1,US>TX>618,2
e84616ce9da381,25792,37695582,1,US>NJ>504,1
49c739b0ad438e,25792,41978881,1,US>WA>820,1
4f1e3a18c6e95b,25792,53436850,1,US>DC>511,1
dac07d3120b439,25792,83515908,2,US>CO>790,2
39933fcffb9e74,25792,59575034,1,US>HI>744,1
b1a61ecdf9adbd,25792,46743231,1,US>WA>819,1
4700cb3194d6d4,25792,38444284,1,US>CA>803,1
86059cb9e863a6,25792,28790311,1,US>MI>563,1
29622b439fabcc,25792,60894676,1,US>IN>602,1
d672052f968670,25792,35461230,3,FI,1
1e62fe2e9ad51b,25792,64531875,1,US>CA>803,1
ee7275975b9d06,25792,28173630,1,US>MD>511,1
fa99c513d62988,25792,76448056,1,SG>00,1
93dec0ea9d4793,25792,74191084,1,US>IL>602,1
4687722e640637,25792,37902574,1,US>AE,1
8b62b68f72edd2,25792,46292983,1,US>TX>618,1
259afae1b4d879,25792,33765310,1,US>TN>575,1
9962aef57f0aa9,25792,40209440,1,US>NJ>504,1
677ebb5157d8fb,25792,34255876,1,US>TX>623,2
790e96d9357520,25792,39992538,1,US>NY>501,1
af1299c41d708f,25792,66059195,1,US>NV>839,1
