ad_id,document_id,campaign_id,advertiser_id
8668,548891,1689,985
8669,514560,1481,209
8670,548897,1689,985
8671,548869,1689,985
8672,548872,1689,985
8673,548868,1689,985
8674,548899,1689,985
8675,548866,1689,985
8676,548898,1689,985
8677,548874,1689,985
8678,548893,1689,985
8679,548902,1689,985
8680,548900,1689,985
8681,549927,317,418
8682,550153,1178,457
8683,550354,409,524
8684,545964,1683,1014
8685,551283,37,63
8686,551365,1458,1133
8687,518377,1693,1275
8688,551626,799,143
8689,552071,1695,1299
8690,197094,306,134
8691,552071,1695,1299
8692,552071,1695,1299
8693,552071,1695,1299
8694,552071,1695,1299
8695,551830,1138,563
8696,552087,1696,1299
8697,552089,1697,1299
8698,169023,1698,115
8699,297844,1698,115
8700,132471,1698,115
8701,132471,1698,115
8702,150270,1698,115
8703,552233,664,479
8704,551329,889,860
8705,552264,1461,752
8706,551666,343,94
8707,500214,532,588
8708,500214,532,588
8709,518947,1657,472
8710,518949,1656,472
8711,552534,1689,985
8712,552536,1689,985
8713,518957,1657,472
8714,518956,1656,472
8715,518954,1657,472
8716,516047,1630,755
8717,516047,1630,755
8718,552823,382,186
8719,552973,329,425
8720,450313,1702,1017
8721,467357,1703,1017
8722,467357,1703,1017
8723,554236,889,860
8724,474913,1704,1017
8725,474913,1704,1017
8726,474913,1704,1017
8727,474913,1704,1017
8728,554472,1138,563
8729,477072,1705,1017
8730,477072,1705,1017
8731,477072,1705,1017
8732,477072,1705,1017
8733,554515,1138,563
8734,554786,1706,1299
8735,554786,1706,1299
8736,554786,1706,1299
8737,554786,1706,1299
8738,554786,1706,1299
8739,554786,1706,1299
8740,554786,1706,1299
8741,554798,1514,1233
8742,552079,1707,1299
8743,552072,1708,1299
8744,552073,1709,1299
8746,552074,1712,1299
8747,540522,129,141
8748,555095,129,141
8749,554193,1714,284
8750,501809,1505,752
8751,483918,1527,752
8752,504028,1529,752
8753,541085,1671,752
8754,504028,1529,752
8755,553327,1715,755
8756,553327,1715,755
8757,553327,1715,755
8758,553327,1715,755
8759,553327,1715,755
8760,553327,1715,755
8761,38208,436,49
8762,555460,1293,361
8763,555409,1138,563
8764,555840,714,530
8765,555838,714,530
8766,555836,714,530
8767,555841,714,530
8768,555835,714,530
8769,555841,720,530
8770,555840,720,530
8771,555835,720,530
8772,555834,720,530
8773,555904,1469,265
8774,556177,1138,563
8775,556463,1138,563
8776,556715,343,94
8777,556724,1689,985
8778,557573,1383,1171
8779,557601,250,369
8780,557805,1320,481
8781,557904,343,94
8782,557604,251,369
8783,557600,251,369
8784,560761,1717,862
8785,420255,1718,857
8786,455603,1718,857
8787,560856,1718,857
8788,450969,1718,857
8789,483918,1527,752
8790,270618,751,425
8791,504028,1529,752
8792,504028,1529,752
8793,540805,1537,752
8794,565195,1540,752
8795,565195,1540,752
8796,565195,1540,752
8797,565327,907,715
8798,512249,1699,579
8799,512249,1699,579
8800,361909,1541,752
8801,565483,996,985
8802,459677,1542,752
8803,467660,1720,832
8804,467660,1720,832
8805,467660,1720,832
8806,467660,1720,832
8807,467660,1720,832
8808,467660,1720,832
8809,467660,1720,832
8810,467660,1720,832
8811,467660,1720,832
8812,467660,1720,832
8813,467660,1720,832
8814,467660,1720,832
8815,467660,1720,832
8816,467660,1720,832
8817,467660,1720,832
8818,467660,1720,832
8819,542336,1719,1016
8820,542336,1719,1016
8821,565029,1721,755
8822,565029,1721,755
8823,565029,1721,755
8824,565029,1721,755
8825,565932,1241,1129
8826,504524,1536,849
8827,511761,1241,1129
8828,566073,866,672
8829,565921,779,672
8830,514099,1250,284
8831,511731,1250,284
8832,554193,1714,284
8833,554193,1714,284
8834,554193,1714,284
8835,554193,1714,284
8836,554193,1714,284
8837,554193,1714,284
8838,554193,1714,284
8839,554193,1714,284
8840,554193,1714,284
8841,566559,1725,295
8842,566559,1725,295
8843,566559,1725,295
8844,21135,1726,24
8845,21135,1726,24
8846,21135,1726,24
8847,21135,1726,24
8848,21135,1726,24
8849,566584,1689,985
8850,508807,1727,1016
8851,508807,1727,1016
8852,566636,1728,265
8853,542052,859,744
8854,565767,1729,755
8855,565767,1729,755
8856,565767,1729,755
8857,565767,1729,755
8858,565767,1729,755
8859,565767,1729,755
8860,565767,1729,755
8861,565767,1729,755
8862,565767,1729,755
8863,565767,1729,755
8864,566897,1689,985
8865,566895,1689,985
8866,566894,1689,985
8867,567149,568,662
8868,567201,1621,1079
8869,568175,889,860
8870,474158,1730,1079
8871,474158,1730,1079
8872,568380,1731,1299
8873,568380,1731,1299
8874,568380,1731,1299
8875,568380,1731,1299
8876,568512,623,364
8877,568497,343,94
8878,568524,623,364
8879,568510,623,364
8880,568527,623,364
8881,568889,1689,985
8882,568890,1689,985
8883,568901,1469,265
8884,568903,1469,265
8885,568904,1469,265
8886,568905,1723,265
8887,568908,1723,265
8888,569033,29,46
8889,483981,1737,535
8890,569155,37,63
8891,377243,1722,1310
8892,377243,1722,1310
8893,569054,1271,1136
8894,226107,645,1439
8895,226107,645,1439
8896,226107,645,1439
8897,226107,645,1439
8898,569660,1739,265
8899,569661,1739,265
8900,569662,1739,265
8901,569664,1739,265
8903,569666,1739,265
8904,570165,1689,985
8905,570220,1741,265
8906,570221,1742,265
8907,570223,1742,265
8908,570224,1742,265
8909,504524,1538,849
8910,570918,1317,481
8912,571472,1458,1133
8913,571533,997,113
8914,571570,893,665
8915,571670,1689,985
8916,458606,1747,1017
8917,458606,1747,1017
8918,458606,1747,1017
8919,458606,1747,1017
8920,471660,1748,1017
8921,571949,2,7
8922,571943,343,94
8923,467679,1749,1017
8924,460878,1125,1017
8925,460878,1125,1017
8926,460878,1125,1017
8927,471702,1750,1017
8928,458653,1750,1017
8929,467362,1750,1017
8930,450304,1750,1017
8931,458663,1750,1017
8932,461955,1750,1017
8933,467364,1750,1017
8934,446903,1750,1017
8935,467679,1750,1017
8936,467688,1750,1017
8937,479618,1750,1017
8938,467688,1751,1017
8939,467688,1751,1017
8940,467688,1751,1017
8941,467688,1751,1017
8942,446242,1752,1017
8943,478208,1753,1017
8944,478208,1753,1017
8945,478208,1753,1017
8946,478208,1753,1017
8947,460838,1754,1017
8948,460838,1754,1017
8949,460838,1754,1017
8950,460838,1754,1017
8951,460838,1754,1017
8952,461955,1755,1017
8953,461955,1755,1017
8954,572251,1689,985
8955,478081,1543,752
8956,572399,566,662
8957,572274,69,8
8958,572791,1756,1299
8959,572791,1756,1299
8960,572791,1756,1299
8961,194249,530,386
8962,194249,530,386
8963,470478,1760,336
8964,447773,1761,336
8965,573161,1689,985
8966,573160,1689,985
8967,573204,1762,441
8968,573168,1763,441
8969,573168,1763,441
8970,573205,1763,441
8971,573471,788,416
8972,573499,1765,265
8973,573504,1767,265
8974,573505,1767,265
8975,573507,1767,265
8976,574538,1458,1133
8977,574511,40,68
8978,574733,438,345
8979,557040,53,86
8980,339067,907,715
8981,575063,907,715
8982,575269,776,784
8983,484776,1771,535
8984,505175,1771,535
8985,484776,1771,535
8986,484776,1771,535
8987,505174,1771,535
8988,446917,1738,1439
8989,575611,37,63
8990,575819,786,857
8991,205595,1772,580
8992,514881,1773,1017
8993,276128,1774,1016
8994,575946,1774,1016
8995,170576,1698,115
8996,170576,1698,115
8997,150270,1698,115
8998,297844,1698,115
8999,575990,1775,1016
9000,576193,382,186
9001,461660,1776,832
9002,461662,1777,832
9003,461662,1777,832
9004,576298,29,46
9005,518211,924,146
9006,541423,1103,1067
9007,541423,1103,1067
9008,541423,1183,1067
9009,541423,1183,1067
9010,541423,1183,1067
9011,541423,1183,1067
9012,143295,658,27
9013,552011,30,27
9014,555982,926,27
9015,470743,1208,1082
9016,513477,1103,1067
9017,513477,1103,1067
9018,513477,1103,1067
9019,513477,1103,1067
9020,513477,1103,1067
9021,513477,1103,1067
9022,513477,1103,1067
9023,513477,1103,1067
9024,513477,1103,1067
9025,513477,1183,1067
9026,513477,1183,1067
9027,513477,1183,1067
9028,513477,1183,1067
9029,513477,1183,1067
9030,513477,1183,1067
9031,513477,1185,1067
9032,513477,1185,1067
9033,513477,1185,1067
9034,513477,1185,1067
9035,513477,1185,1067
9036,513477,1185,1067
9037,507999,1103,1067
9038,507999,1103,1067
9039,507999,1183,1067
9040,507999,1185,1067
9041,507999,1185,1067
9042,507999,1183,1067
9043,507999,1183,1067
9044,507999,1185,1067
9045,507999,1185,1067
9046,507999,1103,1067
9047,507999,1183,1067
9048,507999,1183,1067
9049,507999,1185,1067
9050,507999,1185,1067
9051,507999,1185,1067
9052,507999,1185,1067
9053,507999,1103,1067
9054,507999,1103,1067
9055,507999,1103,1067
9056,507999,1103,1067
9057,507999,1103,1067
9058,499154,1183,1067
9059,499154,1183,1067
9060,499154,1183,1067
9061,576988,1511,188
9062,576993,1512,188
9063,576997,1512,188
9064,576995,1512,188
9065,576998,1317,481
9068,578040,406,14
9069,578451,37,63
9070,578450,37,63
9071,578462,37,63
9072,578458,37,63
9073,578465,37,63
9074,578463,37,63
9075,578457,37,63
9076,578453,37,63
9077,578452,37,63
9078,578461,37,63
9079,578459,37,63
9080,578454,37,63
9081,578591,1383,1171
9082,573174,1780,617
9083,578732,381,186
9084,578793,1782,265
9085,578805,69,8
9086,578772,329,425
9087,457745,1783,1310
9088,579170,1784,265
9089,579171,1784,265
9090,579172,1784,265
9091,579174,1785,265
9092,446917,1738,1439
9093,446917,1738,1439
9094,579216,1689,985
9095,579401,1689,985
9096,579390,328,425
9097,445505,968,979
9098,579621,1788,1079
9099,579641,1788,1079
9100,579642,1788,1079
9101,579623,1788,1079
9102,492765,1788,1079
9103,515550,1788,1079
9104,502679,1788,1079
9105,515551,1788,1079
9106,579643,1788,1079
9107,579585,1318,481
9108,579620,1788,1079
9109,579922,37,63
9110,579920,37,63
9111,579621,1790,1079
9112,579620,1790,1079
9113,492765,1790,1079
9114,515550,1790,1079
9115,515551,1790,1079
9116,579643,1790,1079
9117,580346,889,860
9118,580351,613,693
9119,578756,37,63
9120,580365,37,63
9121,468452,1791,1017
9122,554129,1792,1017
9123,554129,1792,1017
9124,554129,1792,1017
9125,554129,1792,1017
9126,467672,1793,1017
9127,467364,1794,1017
9128,467364,1794,1017
9129,467364,1794,1017
9130,467355,1795,1017
9131,467355,1795,1017
9132,467362,1796,1017
9133,467362,1796,1017
9134,467362,1796,1017
9135,467362,1796,1017
9136,459466,1797,1017
9137,458606,1798,1017
9138,467362,1799,1017
9139,471702,1799,1017
9140,446242,1799,1017
9141,458653,1799,1017
9142,458668,1799,1017
9143,478208,1799,1017
9144,467364,1799,1017
9145,450304,1799,1017
9146,460889,1799,1017
9147,460878,1799,1017
9148,458663,1799,1017
9149,467688,1799,1017
9150,479618,1799,1017
9151,460838,1800,1017
9152,460838,1800,1017
9153,458663,1801,1017
9154,458663,1801,1017
9155,458663,1801,1017
9156,458663,1801,1017
9157,458663,1801,1017
9158,458663,1801,1017
9159,458663,1801,1017
9160,580610,343,94
9161,478208,1802,1017
9162,458663,1802,1017
9163,514851,1803,1017
9164,514851,1803,1017
9165,514851,1803,1017
9166,514851,1803,1017
9167,514873,1804,1017
9168,514873,1804,1017
9169,514873,1804,1017
9170,514873,1804,1017
9171,514873,1804,1017
9172,514873,1804,1017
9173,514873,1804,1017
9174,514851,1805,1017
9175,514868,1805,1017
9176,514863,1805,1017
9177,514851,1805,1017
9178,514797,1805,1017
9179,514884,1805,1017
9180,581530,566,662
9181,582043,1090,1027
9182,583264,343,94
9183,583310,1514,1233
9184,584535,1090,1027
9185,587076,724,377
9186,1155131,676,681
9187,1155131,676,681
9188,361894,1563,752
9189,491088,1562,752
9190,491088,1562,752
9191,491088,1562,752
9192,491088,1562,752
9193,491088,1562,752
9194,491088,1562,752
9195,491088,1562,752
9196,508124,1557,752
9197,508124,1557,752
9198,508124,1557,752
9199,508124,1557,752
9200,573520,391,452
9201,478950,1099,752
9202,448893,1461,752
9203,588777,566,662
9204,588894,442,541
9205,588970,1562,752
9206,588970,1562,752
9207,588970,1562,752
9208,588970,1562,752
9209,588970,1562,752
9210,588970,1562,752
9211,589135,1563,752
9212,589135,1563,752
9213,589135,1563,752
9214,589135,1563,752
9215,589135,1563,752
9216,589253,1689,985
9217,589613,1689,985
9218,589940,1689,985
9219,590187,1689,985
9220,590126,801,672
9221,573602,1806,755
9222,573602,1806,755
9223,573602,1806,755
9224,573602,1806,755
9225,573602,1806,755
9226,590258,1090,1027
9227,590494,875,672
9228,569703,547,416
9229,548038,547,416
9230,591242,1807,295
9231,591242,1807,295
9232,591242,1807,295
9233,591242,1807,295
9234,591533,998,988
9235,591631,40,68
9236,592207,1689,985
9237,592466,1439,752
9238,592466,1439,752
9239,592569,643,483
9240,565195,1540,752
9241,592681,1292,265
9242,592682,1292,265
9243,592837,1786,265
9244,580836,1808,755
9245,580836,1808,755
9246,580836,1808,755
9247,580836,1808,755
9248,593017,1689,985
9249,593039,37,63
9250,593042,37,63
9251,593041,37,63
9252,593167,1809,1299
9253,593167,1809,1299
9254,593120,738,716
9255,594342,375,336
9256,503909,373,336
9257,594681,329,425
9258,594873,998,988
9259,594734,1317,481
9260,518062,414,86
9261,512827,414,86
9262,550126,414,86
9263,593815,1811,1016
9264,593815,1811,1016
9265,593815,1811,1016
9266,593815,1811,1016
9267,593815,1811,1016
9268,593815,1811,1016
9269,517930,1651,1244
9270,501440,1498,823
9271,501440,1498,823
9272,501440,1498,823
9273,595896,1689,985
9274,595894,1689,985
9275,594144,77,53
9276,466849,1678,499
9277,466606,1678,499
9278,596076,1317,481
9279,596267,1624,752
9280,596267,1624,752
9281,554193,1714,284
9282,554193,1714,284
9283,554193,1714,284
9284,554193,1714,284
9285,554193,1714,284
9286,554193,1714,284
9287,554193,1714,284
9288,554193,1714,284
9289,554193,1714,284
9290,588986,582,318
9291,205595,1772,580
9292,205595,1772,580
9293,205595,1772,580
9294,594557,469,301
9295,579062,1813,629
9296,579062,1813,629
9297,579062,1813,629
9298,579062,1813,629
9299,596900,1472,36
9300,595882,1383,1171
9301,596955,370,469
9302,597255,1689,985
9303,597256,1689,985
9304,383736,849,823
9305,383736,849,823
9306,383736,849,823
9307,591248,1814,295
9308,591248,1814,295
9309,591248,1814,295
9310,591248,1814,295
9311,591248,1814,295
9312,597296,1815,296
9313,597296,1815,296
9314,597296,1815,296
9315,597296,1815,296
9316,597296,1815,296
9317,597296,1815,296
9318,597296,1815,296
9319,597296,1815,296
9320,597296,1815,296
9321,597296,1815,296
9322,597296,1815,296
9323,597296,1815,296
9324,597296,1815,296
9325,597296,1815,296
9326,597296,1815,296
9327,597296,1815,296
9328,597296,1815,296
9329,597296,1815,296
9330,597296,1815,296
9331,597296,1815,296
9332,597296,1815,296
9333,597296,1815,296
9334,597296,1815,296
9335,597296,1815,296
9336,596906,1816,755
9337,596906,1816,755
9338,596906,1816,755
9339,596906,1816,755
9340,596906,1816,755
9341,596906,1816,755
9342,596906,1816,755
9343,596906,1816,755
9344,596906,1816,755
9345,596906,1816,755
9346,596906,1816,755
9347,596906,1816,755
9348,596906,1816,755
9349,597685,1178,457
9350,597685,1178,457
9351,597685,1178,457
9352,597685,1178,457
9353,597685,1178,457
9354,597963,1766,265
9355,597965,1766,265
9356,597974,1817,265
9357,597975,1817,265
9358,597976,1817,265
9359,597977,1817,265
9360,597978,1817,265
9361,598038,1689,985
9362,598147,1060,354
9363,175140,1583,53
9364,175237,1582,53
9365,598066,748,36
9366,598243,1818,1268
9367,598243,1818,1268
9368,598243,1818,1268
9369,598243,1818,1268
9370,599091,1819,150
9371,599091,1819,150
9372,599132,1820,150
9373,598699,1138,563
9374,600507,776,784
9375,600531,613,693
9376,600597,37,63
9377,600599,37,63
9378,600595,37,63
9379,600592,37,63
9380,600602,37,63
9381,600598,37,63
9382,600596,37,63
9383,600601,37,63
9384,600681,1541,752
9385,600681,1541,752
9386,600681,1541,752
9387,600681,1541,752
9388,600808,1689,985
9389,600809,1689,985
9390,600829,1824,592
9391,600817,1318,481
9392,600775,823,579
9393,597920,1825,1268
9394,597920,1825,1268
9395,597920,1825,1268
9396,597920,1825,1268
9397,597920,1825,1268
9398,597920,1825,1268
9399,597920,1825,1268
9400,597920,1825,1268
9401,601370,571,663
9402,601348,738,716
9403,601398,689,422
9404,493974,1431,1164
9405,601589,431,505
9406,601589,504,505
9407,378885,1826,295
9408,601774,1827,296
9409,601774,1827,296
9410,601774,1827,296
9411,601774,1827,296
9412,601774,1827,296
9413,601774,1827,296
9414,601774,1827,296
9415,601774,1827,296
9416,601774,1827,296
9417,601774,1827,296
9418,601774,1827,296
9419,601774,1827,296
9420,601774,1827,296
9421,601774,1827,296
9422,601774,1827,296
9423,601774,1827,296
9424,601774,1827,296
9425,601774,1827,296
9426,601774,1827,296
9427,601774,1827,296
9428,601774,1827,296
9429,601774,1827,296
9430,601774,1827,296
9431,601847,1689,985
9432,513477,1183,1067
9433,513477,1183,1067
9434,513477,1183,1067
9435,513477,1183,1067
9436,513477,1183,1067
9437,513477,1183,1067
9438,513477,1183,1067
9439,513477,1183,1067
9440,513477,1183,1067
9441,513477,1183,1067
9442,513477,1183,1067
9443,513477,1183,1067
9444,601886,1828,172
9445,601886,1828,172
9446,601886,1828,172
9447,601886,1828,172
9448,601886,1828,172
9449,601886,1828,172
9450,601886,1828,172
9451,601886,1828,172
9452,513477,1185,1067
9453,513477,1185,1067
9454,513477,1185,1067
9455,513477,1185,1067
9456,513477,1185,1067
9457,513477,1185,1067
9458,513477,1185,1067
9459,513477,1185,1067
9460,513477,1185,1067
9461,513477,1185,1067
9462,513477,1103,1067
9463,513477,1103,1067
9464,513477,1103,1067
9465,513477,1103,1067
9466,513477,1103,1067
9467,513477,1103,1067
9468,513477,1103,1067
9469,513477,1103,1067
9470,513477,1103,1067
9471,513477,1183,1067
9472,513477,1183,1067
9473,513477,1183,1067
9474,513477,1183,1067
9475,513477,1183,1067
9476,513477,1183,1067
9477,513477,1185,1067
9478,513477,1185,1067
9479,513477,1185,1067
9480,513477,1185,1067
9481,513477,1185,1067
9482,513477,1185,1067
9483,513477,1185,1067
9484,513477,1185,1067
9485,513477,1185,1067
9486,601886,1829,172
9487,601886,1829,172
9488,601886,1829,172
9489,601886,1829,172
9490,601886,1829,172
9491,601886,1829,172
9492,601886,1829,172
9493,601886,1829,172
9494,601886,1829,172
9495,602076,1830,172
9496,602076,1830,172
9497,602076,1830,172
9498,602076,1830,172
9499,602076,1830,172
9500,602076,1830,172
9501,602076,1830,172
9502,602076,1830,172
9503,602076,1830,172
9504,602076,1830,172
9505,602076,1830,172
9506,507999,1103,1067
9507,507999,1103,1067
9508,507999,1103,1067
9509,507999,1185,1067
9510,507999,1553,1067
9511,602168,1317,481
9512,602939,889,860
9513,600711,77,53
9514,603165,1317,481
9515,603289,1,7
9516,603662,1833,1017
9517,603662,1833,1017
9518,603662,1833,1017
9519,603662,1834,1017
9520,603662,1834,1017
9521,603662,1834,1017
9522,603662,1834,1017
9523,603662,1834,1017
9524,603662,1834,1017
9525,603662,1834,1017
9526,601539,28,45
9527,601250,28,45
9528,596814,28,45
9529,604171,904,416
9530,604235,1835,1017
9531,604235,1835,1017
9532,604235,1835,1017
9533,604235,1835,1017
9534,604235,1835,1017
9535,604235,1835,1017
9536,604235,1835,1017
9537,604235,1836,1017
9538,604235,1836,1017
9539,604267,1837,1017
9540,604267,1837,1017
9541,604267,1837,1017
9542,604267,1837,1017
9543,604267,1837,1017
9544,604267,1837,1017
9545,604267,1837,1017
9546,604267,1838,1017
9547,516895,1378,160
9548,603662,1833,1017
9549,603662,1834,1017
9550,603662,1834,1017
9551,604267,1838,1017
9552,604235,1835,1017
